Dose Aplicada;Data;Quantidade
1ªDose;2021-01-29;1
1ªDose;2021-02-01;2
1ªDose;2021-02-12;12
1ªDose;2021-02-18;19
1ªDose;2021-02-24;10
1ªDose;2021-02-25;1
1ªDose;2021-03-02;20
1ªDose;2021-03-16;10
1ªDose;2021-03-17;10
1ªDose;2021-03-23;19
1ªDose;2021-03-25;17
1ªDose;2021-03-29;18
1ªDose;2021-03-30;18
1ªDose;2021-03-31;73
1ªDose;2021-04-01;29
1ªDose;2021-04-03;40
1ªDose;2021-04-05;4
1ªDose;2021-04-10;21
1ªDose;2021-04-12;5
1ªDose;2021-04-14;2
1ªDose;2021-04-15;6
1ªDose;2021-04-19;42
1ªDose;2021-04-22;1
2ªDose;2021-02-17;6
2ªDose;2021-02-18;1
2ªDose;2021-02-19;8
2ªDose;2021-02-22;2
2ªDose;2021-02-24;1
2ªDose;2021-02-26;2
2ªDose;2021-03-01;1
2ªDose;2021-03-03;1
2ªDose;2021-03-12;12
2ªDose;2021-03-18;10
2ªDose;2021-03-19;11
2ªDose;2021-03-23;1
2ªDose;2021-03-25;2
2ªDose;2021-03-26;10
2ªDose;2021-04-14;18
2ªDose;2021-04-22;36
