Dose Aplicada;Data;Quantidade
1ªDose;2021-02-05;22
1ªDose;2021-02-09;10
1ªDose;2021-02-11;22
1ªDose;2021-02-12;10
1ªDose;2021-02-17;33
1ªDose;2021-02-19;21
1ªDose;2021-02-22;10
1ªDose;2021-02-23;30
1ªDose;2021-02-24;20
1ªDose;2021-03-01;20
1ªDose;2021-03-02;30
1ªDose;2021-03-03;30
1ªDose;2021-03-04;22
1ªDose;2021-03-08;21
1ªDose;2021-03-15;41
1ªDose;2021-03-16;49
1ªDose;2021-03-17;1
1ªDose;2021-03-18;83
1ªDose;2021-03-20;127
1ªDose;2021-03-22;60
1ªDose;2021-03-26;68
1ªDose;2021-03-27;169
1ªDose;2021-03-29;89
1ªDose;2021-03-30;79
1ªDose;2021-03-31;150
1ªDose;2021-04-05;119
1ªDose;2021-04-06;20
1ªDose;2021-04-07;5
1ªDose;2021-04-10;97
1ªDose;2021-04-14;26
1ªDose;2021-04-20;88
1ªDose;2021-04-21;83
1ªDose;2021-04-23;2
1ªDose;2021-04-27;109
1ªDose;2021-04-28;2
2ªDose;2021-02-09;1
2ªDose;2021-02-17;5
2ªDose;2021-02-18;33
2ªDose;2021-02-19;1
2ªDose;2021-02-23;2
2ªDose;2021-03-02;2
2ªDose;2021-03-05;23
2ªDose;2021-03-09;11
2ªDose;2021-03-11;22
2ªDose;2021-03-12;10
2ªDose;2021-03-17;31
2ªDose;2021-03-19;21
2ªDose;2021-03-22;11
2ªDose;2021-03-23;31
2ªDose;2021-03-24;10
2ªDose;2021-03-26;1
2ªDose;2021-04-01;7
2ªDose;2021-04-09;10
2ªDose;2021-04-12;40
2ªDose;2021-04-13;48
2ªDose;2021-04-14;2
2ªDose;2021-04-15;66
2ªDose;2021-04-16;11
2ªDose;2021-04-17;120
2ªDose;2021-04-19;58
2ªDose;2021-04-20;3
2ªDose;2021-04-21;1
2ªDose;2021-04-23;69
2ªDose;2021-04-24;156
2ªDose;2021-04-26;14
2ªDose;2021-04-27;23
2ªDose;2021-04-28;17
