Dose Aplicada;Data;Quantidade
1ªDose;2021-01-26;1
1ªDose;2021-02-03;9
1ªDose;2021-02-10;63
1ªDose;2021-02-11;41
1ªDose;2021-02-12;20
1ªDose;2021-02-17;20
1ªDose;2021-02-18;10
1ªDose;2021-03-01;39
1ªDose;2021-03-02;39
1ªDose;2021-03-03;30
1ªDose;2021-03-04;10
1ªDose;2021-03-15;29
1ªDose;2021-03-16;40
1ªDose;2021-03-17;42
1ªDose;2021-03-18;31
1ªDose;2021-03-22;30
1ªDose;2021-03-23;58
1ªDose;2021-03-24;30
1ªDose;2021-03-25;77
1ªDose;2021-03-26;39
1ªDose;2021-03-27;188
1ªDose;2021-03-29;81
1ªDose;2021-03-30;79
1ªDose;2021-03-31;72
1ªDose;2021-04-05;90
1ªDose;2021-04-06;91
1ªDose;2021-04-07;22
1ªDose;2021-04-14;75
1ªDose;2021-04-15;14
1ªDose;2021-04-16;3
1ªDose;2021-04-19;1
1ªDose;2021-04-20;96
1ªDose;2021-04-22;74
1ªDose;2021-04-23;4
1ªDose;2021-04-24;2
1ªDose;2021-04-26;1
1ªDose;2021-04-27;85
1ªDose;2021-04-28;2
2ªDose;2021-02-17;20
2ªDose;2021-02-18;15
2ªDose;2021-02-19;14
2ªDose;2021-02-22;1
2ªDose;2021-02-23;6
2ªDose;2021-02-24;1
2ªDose;2021-02-25;2
2ªDose;2021-03-01;1
2ªDose;2021-03-03;9
2ªDose;2021-03-05;1
2ªDose;2021-03-08;1
2ªDose;2021-03-10;42
2ªDose;2021-03-11;39
2ªDose;2021-03-12;30
2ªDose;2021-03-15;9
2ªDose;2021-03-17;20
2ªDose;2021-03-18;9
2ªDose;2021-03-31;2
2ªDose;2021-04-06;1
2ªDose;2021-04-12;65
2ªDose;2021-04-13;31
2ªDose;2021-04-14;1
2ªDose;2021-04-15;30
2ªDose;2021-04-16;17
2ªDose;2021-04-19;77
2ªDose;2021-04-22;2
2ªDose;2021-04-23;75
2ªDose;2021-04-24;195
2ªDose;2021-04-26;64
2ªDose;2021-04-27;4
2ªDose;2021-04-28;41
2ªDose;2021-04-29;2
