Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;11
1ªDose;2021-01-20;555
1ªDose;2021-01-21;273
1ªDose;2021-01-22;102
1ªDose;2021-01-25;20
1ªDose;2021-01-26;98
1ªDose;2021-01-27;210
1ªDose;2021-01-28;221
1ªDose;2021-01-29;279
1ªDose;2021-01-30;33
1ªDose;2021-02-01;125
1ªDose;2021-02-02;126
1ªDose;2021-02-03;114
1ªDose;2021-02-04;208
1ªDose;2021-02-05;117
1ªDose;2021-02-08;71
1ªDose;2021-02-09;126
1ªDose;2021-02-10;822
1ªDose;2021-02-11;512
1ªDose;2021-02-12;1402
1ªDose;2021-02-13;170
1ªDose;2021-02-17;374
1ªDose;2021-02-18;57
1ªDose;2021-02-19;42
1ªDose;2021-02-22;26
1ªDose;2021-02-23;15
1ªDose;2021-02-24;15
1ªDose;2021-02-25;26
1ªDose;2021-02-26;31
1ªDose;2021-03-01;13
1ªDose;2021-03-02;2
1ªDose;2021-03-03;12
1ªDose;2021-03-04;22
1ªDose;2021-03-05;3
1ªDose;2021-03-08;31
1ªDose;2021-03-09;66
1ªDose;2021-03-10;51
1ªDose;2021-03-11;40
1ªDose;2021-03-12;1074
1ªDose;2021-03-15;557
1ªDose;2021-03-16;291
1ªDose;2021-03-17;193
1ªDose;2021-03-18;163
1ªDose;2021-03-19;839
1ªDose;2021-03-20;1
1ªDose;2021-03-22;911
1ªDose;2021-03-23;1029
1ªDose;2021-03-24;1381
1ªDose;2021-03-25;1571
1ªDose;2021-03-26;1678
1ªDose;2021-03-27;1169
1ªDose;2021-03-29;2329
1ªDose;2021-03-30;2074
1ªDose;2021-03-31;2133
1ªDose;2021-04-01;3548
1ªDose;2021-04-03;389
1ªDose;2021-04-05;1014
1ªDose;2021-04-06;2110
1ªDose;2021-04-07;580
1ªDose;2021-04-08;291
1ªDose;2021-04-09;276
1ªDose;2021-04-10;171
1ªDose;2021-04-12;62
1ªDose;2021-04-13;39
1ªDose;2021-04-14;69
1ªDose;2021-04-15;46
1ªDose;2021-04-16;55
1ªDose;2021-04-17;21
1ªDose;2021-04-19;51
1ªDose;2021-04-20;48
1ªDose;2021-04-22;37
1ªDose;2021-04-23;33
1ªDose;2021-04-24;8
1ªDose;2021-04-26;12
1ªDose;2021-04-27;7
1ªDose;2021-04-30;1
2ªDose;2021-02-02;1
2ªDose;2021-02-11;8
2ªDose;2021-02-12;16
2ªDose;2021-02-17;438
2ªDose;2021-02-18;342
2ªDose;2021-02-19;108
2ªDose;2021-02-22;33
2ªDose;2021-02-23;123
2ªDose;2021-02-24;409
2ªDose;2021-02-25;293
2ªDose;2021-02-26;41
2ªDose;2021-03-01;233
2ªDose;2021-03-02;162
2ªDose;2021-03-03;126
2ªDose;2021-03-04;97
2ªDose;2021-03-05;108
2ªDose;2021-03-08;61
2ªDose;2021-03-09;139
2ªDose;2021-03-10;697
2ªDose;2021-03-11;381
2ªDose;2021-03-12;959
2ªDose;2021-03-15;227
2ªDose;2021-03-16;73
2ªDose;2021-03-17;264
2ªDose;2021-03-18;96
2ªDose;2021-03-19;65
2ªDose;2021-03-22;56
2ªDose;2021-03-23;22
2ªDose;2021-03-24;16
2ªDose;2021-03-25;38
2ªDose;2021-03-26;28
2ªDose;2021-03-27;1
2ªDose;2021-03-29;36
2ªDose;2021-03-30;32
2ªDose;2021-03-31;18
2ªDose;2021-04-01;10
2ªDose;2021-04-05;52
2ªDose;2021-04-06;65
2ªDose;2021-04-07;49
2ªDose;2021-04-08;45
2ªDose;2021-04-09;757
2ªDose;2021-04-10;17
2ªDose;2021-04-12;468
2ªDose;2021-04-13;315
2ªDose;2021-04-14;209
2ªDose;2021-04-15;189
2ªDose;2021-04-16;628
2ªDose;2021-04-17;2
2ªDose;2021-04-19;765
2ªDose;2021-04-20;1237
2ªDose;2021-04-22;1855
2ªDose;2021-04-23;1824
2ªDose;2021-04-24;391
2ªDose;2021-04-26;2475
2ªDose;2021-04-27;934
2ªDose;2021-04-28;20
2ªDose;2021-04-29;17
2ªDose;2021-04-30;2
