Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;3
1ªDose;2021-01-21;1
1ªDose;2021-01-25;1
1ªDose;2021-02-01;1
1ªDose;2021-02-11;10
1ªDose;2021-02-12;30
1ªDose;2021-03-15;20
1ªDose;2021-03-18;9
1ªDose;2021-03-19;10
1ªDose;2021-03-22;28
1ªDose;2021-03-23;17
1ªDose;2021-03-25;31
1ªDose;2021-03-26;28
1ªDose;2021-03-30;37
1ªDose;2021-03-31;10
1ªDose;2021-04-05;19
1ªDose;2021-04-07;9
2ªDose;2021-02-12;13
2ªDose;2021-02-17;1
2ªDose;2021-02-18;3
2ªDose;2021-02-22;1
2ªDose;2021-03-01;1
2ªDose;2021-03-11;10
2ªDose;2021-03-12;17
2ªDose;2021-03-18;1
2ªDose;2021-04-12;18
2ªDose;2021-04-15;9
2ªDose;2021-04-16;10
2ªDose;2021-04-19;28
2ªDose;2021-04-20;21
2ªDose;2021-04-22;29
2ªDose;2021-04-23;20
2ªDose;2021-04-26;10
