Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;20
1ªDose;2021-01-21;71
1ªDose;2021-01-22;28
1ªDose;2021-01-25;4
1ªDose;2021-01-26;4
1ªDose;2021-01-27;15
1ªDose;2021-01-28;17
1ªDose;2021-01-29;14
1ªDose;2021-02-01;10
1ªDose;2021-02-04;6
1ªDose;2021-02-05;3
1ªDose;2021-02-10;11
1ªDose;2021-02-11;67
1ªDose;2021-02-12;13
1ªDose;2021-02-17;53
1ªDose;2021-02-22;5
1ªDose;2021-02-23;1
1ªDose;2021-02-24;8
1ªDose;2021-02-25;7
1ªDose;2021-02-26;2
1ªDose;2021-03-01;23
1ªDose;2021-03-02;94
1ªDose;2021-03-03;9
1ªDose;2021-03-04;10
1ªDose;2021-03-11;5
1ªDose;2021-03-12;103
1ªDose;2021-03-15;11
1ªDose;2021-03-16;40
1ªDose;2021-03-19;39
1ªDose;2021-03-22;119
1ªDose;2021-03-23;7
1ªDose;2021-03-24;141
1ªDose;2021-03-25;43
1ªDose;2021-03-26;75
1ªDose;2021-03-29;160
1ªDose;2021-03-30;20
1ªDose;2021-03-31;74
1ªDose;2021-04-01;1
1ªDose;2021-04-05;103
1ªDose;2021-04-06;38
1ªDose;2021-04-07;6
1ªDose;2021-04-08;4
1ªDose;2021-04-09;62
1ªDose;2021-04-12;20
1ªDose;2021-04-13;69
1ªDose;2021-04-14;18
1ªDose;2021-04-15;7
1ªDose;2021-04-16;7
1ªDose;2021-04-19;147
1ªDose;2021-04-20;32
1ªDose;2021-04-22;10
1ªDose;2021-04-23;14
1ªDose;2021-04-26;90
1ªDose;2021-04-27;14
1ªDose;2021-04-28;10
1ªDose;2021-04-29;11
2ªDose;2021-02-04;14
2ªDose;2021-02-05;4
2ªDose;2021-02-08;25
2ªDose;2021-02-09;24
2ªDose;2021-02-10;12
2ªDose;2021-02-11;5
2ªDose;2021-02-12;5
2ªDose;2021-02-17;13
2ªDose;2021-02-18;18
2ªDose;2021-02-19;3
2ªDose;2021-02-23;2
2ªDose;2021-02-24;1
2ªDose;2021-03-01;1
2ªDose;2021-03-05;46
2ªDose;2021-03-08;31
2ªDose;2021-03-09;24
2ªDose;2021-03-10;17
2ªDose;2021-03-11;17
2ªDose;2021-03-15;2
2ªDose;2021-03-16;3
2ªDose;2021-03-23;2
2ªDose;2021-03-25;2
2ªDose;2021-03-26;2
2ªDose;2021-04-01;4
2ªDose;2021-04-06;48
2ªDose;2021-04-07;34
2ªDose;2021-04-08;30
2ªDose;2021-04-09;18
2ªDose;2021-04-10;1
2ªDose;2021-04-12;36
2ªDose;2021-04-13;44
2ªDose;2021-04-14;31
2ªDose;2021-04-15;20
2ªDose;2021-04-16;9
2ªDose;2021-04-19;44
2ªDose;2021-04-20;76
2ªDose;2021-04-22;51
2ªDose;2021-04-23;47
2ªDose;2021-04-26;64
2ªDose;2021-04-27;10
