Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;3
1ªDose;2021-02-03;12
1ªDose;2021-03-01;39
1ªDose;2021-03-02;9
1ªDose;2021-03-03;9
1ªDose;2021-03-04;9
1ªDose;2021-03-05;10
1ªDose;2021-03-31;5
1ªDose;2021-04-01;4
1ªDose;2021-04-05;10
1ªDose;2021-04-06;3
1ªDose;2021-04-07;13
1ªDose;2021-04-12;39
1ªDose;2021-04-13;3
1ªDose;2021-04-14;30
1ªDose;2021-04-15;6
1ªDose;2021-04-19;57
1ªDose;2021-04-20;5
1ªDose;2021-04-22;4
1ªDose;2021-04-23;33
1ªDose;2021-04-26;15
1ªDose;2021-04-28;2
2ªDose;2021-04-28;8
2ªDose;2021-04-29;4
