Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;11
1ªDose;2021-01-20;555
1ªDose;2021-01-21;273
1ªDose;2021-01-22;102
1ªDose;2021-01-25;20
1ªDose;2021-01-26;98
1ªDose;2021-01-27;210
1ªDose;2021-01-28;221
1ªDose;2021-01-29;279
1ªDose;2021-01-30;33
1ªDose;2021-02-01;125
1ªDose;2021-02-02;126
1ªDose;2021-02-03;114
1ªDose;2021-02-04;247
1ªDose;2021-02-05;117
1ªDose;2021-02-08;71
1ªDose;2021-02-09;126
1ªDose;2021-02-10;822
1ªDose;2021-02-11;531
1ªDose;2021-02-12;1418
1ªDose;2021-02-13;170
1ªDose;2021-02-17;384
1ªDose;2021-02-18;66
1ªDose;2021-02-19;42
1ªDose;2021-02-22;26
1ªDose;2021-02-23;15
1ªDose;2021-02-24;23
1ªDose;2021-02-25;26
1ªDose;2021-02-26;31
1ªDose;2021-03-01;699
1ªDose;2021-03-02;276
1ªDose;2021-03-03;165
1ªDose;2021-03-04;558
1ªDose;2021-03-05;402
1ªDose;2021-03-08;52
1ªDose;2021-03-09;75
1ªDose;2021-03-10;69
1ªDose;2021-03-11;53
1ªDose;2021-03-12;1076
1ªDose;2021-03-15;570
1ªDose;2021-03-16;356
1ªDose;2021-03-17;223
1ªDose;2021-03-18;163
1ªDose;2021-03-19;839
1ªDose;2021-03-20;1
1ªDose;2021-03-22;911
1ªDose;2021-03-23;1029
1ªDose;2021-03-24;1381
1ªDose;2021-03-25;1597
1ªDose;2021-03-26;1678
1ªDose;2021-03-27;1169
1ªDose;2021-03-29;2329
1ªDose;2021-03-30;2074
1ªDose;2021-03-31;2133
1ªDose;2021-04-01;3548
1ªDose;2021-04-03;389
1ªDose;2021-04-05;1482
1ªDose;2021-04-06;2110
1ªDose;2021-04-07;580
1ªDose;2021-04-08;291
1ªDose;2021-04-09;276
1ªDose;2021-04-10;1291
1ªDose;2021-04-12;1543
1ªDose;2021-04-13;606
1ªDose;2021-04-14;146
1ªDose;2021-04-15;63
1ªDose;2021-04-16;105
1ªDose;2021-04-17;354
1ªDose;2021-04-19;1972
1ªDose;2021-04-20;1805
1ªDose;2021-04-22;973
1ªDose;2021-04-23;222
1ªDose;2021-04-24;271
1ªDose;2021-04-26;431
1ªDose;2021-04-27;295
1ªDose;2021-04-28;143
1ªDose;2021-04-29;112
1ªDose;2021-04-30;97
1ªDose;2021-05-01;457
2ªDose;2021-02-02;1
2ªDose;2021-02-11;8
2ªDose;2021-02-12;16
2ªDose;2021-02-17;438
2ªDose;2021-02-18;342
2ªDose;2021-02-19;108
2ªDose;2021-02-22;33
2ªDose;2021-02-23;123
2ªDose;2021-02-24;409
2ªDose;2021-02-25;293
2ªDose;2021-02-26;41
2ªDose;2021-03-01;236
2ªDose;2021-03-02;164
2ªDose;2021-03-03;127
2ªDose;2021-03-04;97
2ªDose;2021-03-05;109
2ªDose;2021-03-08;61
2ªDose;2021-03-09;139
2ªDose;2021-03-10;697
2ªDose;2021-03-11;381
2ªDose;2021-03-12;960
2ªDose;2021-03-15;227
2ªDose;2021-03-16;73
2ªDose;2021-03-17;264
2ªDose;2021-03-18;96
2ªDose;2021-03-19;65
2ªDose;2021-03-22;56
2ªDose;2021-03-23;22
2ªDose;2021-03-24;16
2ªDose;2021-03-25;39
2ªDose;2021-03-26;28
2ªDose;2021-03-27;1
2ªDose;2021-03-29;36
2ªDose;2021-03-30;32
2ªDose;2021-03-31;18
2ªDose;2021-04-01;10
2ªDose;2021-04-05;52
2ªDose;2021-04-06;65
2ªDose;2021-04-07;49
2ªDose;2021-04-08;45
2ªDose;2021-04-09;757
2ªDose;2021-04-10;19
2ªDose;2021-04-12;470
2ªDose;2021-04-13;317
2ªDose;2021-04-14;209
2ªDose;2021-04-15;189
2ªDose;2021-04-16;628
2ªDose;2021-04-17;2
2ªDose;2021-04-19;770
2ªDose;2021-04-20;1243
2ªDose;2021-04-22;1859
2ªDose;2021-04-23;1824
2ªDose;2021-04-24;391
2ªDose;2021-04-26;2479
2ªDose;2021-04-27;939
2ªDose;2021-04-28;21
2ªDose;2021-04-29;71
2ªDose;2021-04-30;3
