Dose Aplicada;Data;Quantidade
1ªDose;2021-01-27;63
1ªDose;2021-01-28;18
1ªDose;2021-01-29;64
1ªDose;2021-02-01;52
1ªDose;2021-02-02;1
1ªDose;2021-02-04;49
1ªDose;2021-02-08;10
1ªDose;2021-03-02;40
1ªDose;2021-03-03;2
1ªDose;2021-03-04;96
1ªDose;2021-03-05;219
1ªDose;2021-03-08;49
1ªDose;2021-03-09;25
1ªDose;2021-03-10;20
1ªDose;2021-03-11;12
1ªDose;2021-03-22;13
1ªDose;2021-03-26;140
1ªDose;2021-03-29;279
1ªDose;2021-03-30;2
1ªDose;2021-04-05;33
1ªDose;2021-04-10;355
1ªDose;2021-04-12;174
1ªDose;2021-04-14;4
1ªDose;2021-04-15;25
1ªDose;2021-04-16;257
1ªDose;2021-04-17;124
1ªDose;2021-04-19;39
1ªDose;2021-04-20;171
1ªDose;2021-04-22;54
1ªDose;2021-04-24;33
1ªDose;2021-04-27;47
1ªDose;2021-04-28;8
1ªDose;2021-04-29;4
1ªDose;2021-04-30;3
2ªDose;2021-01-27;1
2ªDose;2021-03-02;1
2ªDose;2021-03-11;1
2ªDose;2021-04-12;1
2ªDose;2021-04-20;1
2ªDose;2021-04-24;1
2ªDose;2021-04-27;11
2ªDose;2021-04-28;104
2ªDose;2021-04-29;58
2ªDose;2021-04-30;68
