Dose Aplicada;Data;Quantidade
1ªDose;2021-02-03;7
1ªDose;2021-02-04;7
1ªDose;2021-02-10;180
1ªDose;2021-02-11;47
1ªDose;2021-02-12;34
1ªDose;2021-02-17;39
1ªDose;2021-02-18;74
1ªDose;2021-02-19;8
1ªDose;2021-02-27;1
1ªDose;2021-03-09;2
1ªDose;2021-03-11;2
1ªDose;2021-03-15;188
1ªDose;2021-03-17;1
1ªDose;2021-03-18;236
1ªDose;2021-03-20;357
1ªDose;2021-03-22;2
1ªDose;2021-03-23;20
1ªDose;2021-03-25;292
1ªDose;2021-03-26;299
1ªDose;2021-03-30;185
1ªDose;2021-04-05;328
1ªDose;2021-04-06;196
1ªDose;2021-04-12;1
1ªDose;2021-04-13;1
1ªDose;2021-04-14;1
1ªDose;2021-04-15;1
1ªDose;2021-04-20;24
2ªDose;2021-02-22;91
2ªDose;2021-02-23;37
2ªDose;2021-02-24;16
2ªDose;2021-02-25;1
2ªDose;2021-02-26;5
2ªDose;2021-03-01;9
2ªDose;2021-03-02;5
2ªDose;2021-03-03;6
2ªDose;2021-03-04;5
2ªDose;2021-03-05;6
2ªDose;2021-03-08;1
2ªDose;2021-03-09;8
2ªDose;2021-03-10;185
2ªDose;2021-03-11;18
2ªDose;2021-03-12;52
2ªDose;2021-03-15;6
2ªDose;2021-03-16;11
2ªDose;2021-03-17;21
2ªDose;2021-03-18;42
2ªDose;2021-03-19;26
2ªDose;2021-03-23;1
2ªDose;2021-03-24;1
2ªDose;2021-03-25;3
2ªDose;2021-03-26;3
2ªDose;2021-04-05;1
2ªDose;2021-04-06;4
2ªDose;2021-04-10;1
2ªDose;2021-04-12;168
2ªDose;2021-04-13;3
2ªDose;2021-04-15;235
2ªDose;2021-04-16;292
2ªDose;2021-04-19;15
2ªDose;2021-04-20;21
2ªDose;2021-04-22;265
2ªDose;2021-04-23;5
2ªDose;2021-04-24;87
2ªDose;2021-04-27;2
