Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;16
1ªDose;2021-01-21;12
1ªDose;2021-01-22;25
1ªDose;2021-01-25;16
1ªDose;2021-01-26;16
1ªDose;2021-01-27;33
1ªDose;2021-01-28;15
1ªDose;2021-01-29;11
1ªDose;2021-02-04;10
1ªDose;2021-02-10;28
1ªDose;2021-02-11;30
1ªDose;2021-02-12;29
1ªDose;2021-02-17;9
1ªDose;2021-02-18;20
1ªDose;2021-02-26;37
1ªDose;2021-03-01;18
1ªDose;2021-03-02;51
1ªDose;2021-03-15;61
1ªDose;2021-03-16;40
1ªDose;2021-03-17;32
1ªDose;2021-03-18;53
1ªDose;2021-03-20;164
1ªDose;2021-03-22;7
1ªDose;2021-03-24;38
1ªDose;2021-03-25;79
1ªDose;2021-03-26;66
1ªDose;2021-03-27;278
1ªDose;2021-03-29;35
1ªDose;2021-03-31;4
1ªDose;2021-04-05;43
1ªDose;2021-04-06;63
1ªDose;2021-04-07;26
1ªDose;2021-04-09;93
1ªDose;2021-04-12;9
1ªDose;2021-04-13;14
1ªDose;2021-04-17;118
1ªDose;2021-04-19;14
1ªDose;2021-04-20;4
1ªDose;2021-04-23;21
1ªDose;2021-04-28;6
2ªDose;2021-01-25;1
2ªDose;2021-02-17;1
2ªDose;2021-02-18;7
2ªDose;2021-02-19;17
2ªDose;2021-02-22;15
2ªDose;2021-02-23;11
2ªDose;2021-02-24;10
2ªDose;2021-02-25;18
2ªDose;2021-02-26;9
2ªDose;2021-03-01;3
2ªDose;2021-03-02;1
2ªDose;2021-03-04;1
2ªDose;2021-03-10;21
2ªDose;2021-03-11;40
2ªDose;2021-03-12;29
2ªDose;2021-03-17;6
2ªDose;2021-03-22;1
2ªDose;2021-03-24;1
2ªDose;2021-04-05;2
2ªDose;2021-04-15;66
2ªDose;2021-04-16;94
2ªDose;2021-04-17;149
2ªDose;2021-04-19;35
2ªDose;2021-04-22;9
2ªDose;2021-04-23;38
2ªDose;2021-04-26;101
2ªDose;2021-04-27;48
2ªDose;2021-04-28;5
2ªDose;2021-04-29;11
