Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;4
1ªDose;2021-01-26;3
1ªDose;2021-01-27;22
1ªDose;2021-01-28;19
1ªDose;2021-02-03;27
1ªDose;2021-02-04;18
1ªDose;2021-02-10;18
1ªDose;2021-02-11;37
1ªDose;2021-02-12;29
1ªDose;2021-02-27;71
1ªDose;2021-03-12;9
1ªDose;2021-03-13;49
1ªDose;2021-03-15;46
1ªDose;2021-03-16;9
1ªDose;2021-03-20;126
1ªDose;2021-03-22;8
1ªDose;2021-03-25;136
1ªDose;2021-03-29;85
1ªDose;2021-03-31;16
1ªDose;2021-04-05;91
1ªDose;2021-04-06;10
1ªDose;2021-04-10;1
1ªDose;2021-04-13;72
1ªDose;2021-04-20;1
1ªDose;2021-04-24;9
1ªDose;2021-04-25;1
2ªDose;2021-02-18;3
2ªDose;2021-02-22;1
2ªDose;2021-02-23;3
2ªDose;2021-02-24;2
2ªDose;2021-03-04;41
2ªDose;2021-03-12;32
2ªDose;2021-03-13;52
2ªDose;2021-03-20;1
2ªDose;2021-04-09;10
2ªDose;2021-04-10;99
2ªDose;2021-04-19;114
2ªDose;2021-04-20;1
2ªDose;2021-04-22;114
2ªDose;2021-04-23;5
2ªDose;2021-04-24;18
