Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;1
1ªDose;2021-02-05;10
1ªDose;2021-02-10;10
1ªDose;2021-02-11;19
1ªDose;2021-02-12;11
1ªDose;2021-03-03;10
1ªDose;2021-03-17;20
1ªDose;2021-03-18;19
1ªDose;2021-03-24;41
1ªDose;2021-03-25;38
1ªDose;2021-03-29;30
1ªDose;2021-03-30;20
1ªDose;2021-03-31;79
1ªDose;2021-04-07;50
2ªDose;2021-02-18;6
2ªDose;2021-02-19;1
2ªDose;2021-02-24;1
2ªDose;2021-03-02;1
2ªDose;2021-03-04;1
2ªDose;2021-03-08;10
2ªDose;2021-03-10;10
2ªDose;2021-03-11;20
2ªDose;2021-03-12;10
2ªDose;2021-03-31;9
2ªDose;2021-04-14;20
2ªDose;2021-04-15;19
2ªDose;2021-04-22;40
2ªDose;2021-04-23;38
2ªDose;2021-04-26;30
2ªDose;2021-04-27;20
