Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;2
1ªDose;2021-01-21;2
1ªDose;2021-01-22;1
1ªDose;2021-01-25;4
1ªDose;2021-01-29;1
1ªDose;2021-02-02;61
1ªDose;2021-02-03;43
1ªDose;2021-02-04;10
1ªDose;2021-02-05;5
1ªDose;2021-02-08;9
1ªDose;2021-02-09;68
1ªDose;2021-02-12;289
1ªDose;2021-02-17;21
1ªDose;2021-02-18;18
1ªDose;2021-02-19;13
1ªDose;2021-02-22;3
1ªDose;2021-02-23;2
1ªDose;2021-02-24;8
1ªDose;2021-02-25;2
1ªDose;2021-02-26;3
1ªDose;2021-03-02;310
1ªDose;2021-03-03;3
1ªDose;2021-03-04;6
1ªDose;2021-03-05;13
1ªDose;2021-03-08;11
1ªDose;2021-03-09;16
1ªDose;2021-03-10;10
1ªDose;2021-03-12;16
1ªDose;2021-03-13;675
1ªDose;2021-03-19;20
1ªDose;2021-03-22;26
1ªDose;2021-03-23;398
1ªDose;2021-03-24;534
1ªDose;2021-03-26;269
1ªDose;2021-03-30;448
1ªDose;2021-03-31;49
1ªDose;2021-04-01;256
1ªDose;2021-04-05;519
1ªDose;2021-04-09;14
1ªDose;2021-04-12;305
1ªDose;2021-04-13;5
1ªDose;2021-04-14;22
1ªDose;2021-04-15;1
1ªDose;2021-04-16;2
1ªDose;2021-04-19;2
1ªDose;2021-04-20;2
1ªDose;2021-04-22;509
1ªDose;2021-04-23;11
1ªDose;2021-04-26;283
1ªDose;2021-04-27;13
1ªDose;2021-04-28;2
2ªDose;2021-01-18;1
2ªDose;2021-02-10;1
2ªDose;2021-02-12;4
2ªDose;2021-02-17;96
2ªDose;2021-02-18;125
2ªDose;2021-02-19;11
2ªDose;2021-02-22;29
2ªDose;2021-02-23;18
2ªDose;2021-02-24;16
2ªDose;2021-02-25;5
2ªDose;2021-02-26;4
2ªDose;2021-03-01;1
2ªDose;2021-03-03;16
2ªDose;2021-03-04;17
2ªDose;2021-03-05;8
2ªDose;2021-03-08;9
2ªDose;2021-03-09;59
2ªDose;2021-03-10;1
2ªDose;2021-03-12;279
2ªDose;2021-03-13;3
2ªDose;2021-03-17;16
2ªDose;2021-03-18;23
2ªDose;2021-03-19;12
2ªDose;2021-03-22;2
2ªDose;2021-03-23;8
2ªDose;2021-03-24;3
2ªDose;2021-03-26;1
2ªDose;2021-03-30;2
2ªDose;2021-03-31;3
2ªDose;2021-04-01;11
2ªDose;2021-04-05;4
2ªDose;2021-04-09;667
2ªDose;2021-04-16;50
2ªDose;2021-04-19;538
2ªDose;2021-04-20;272
2ªDose;2021-04-22;7
2ªDose;2021-04-26;105
2ªDose;2021-04-27;36
2ªDose;2021-04-28;25
2ªDose;2021-04-29;21
2ªDose;2021-04-30;81
