Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;26
1ªDose;2021-01-21;23
1ªDose;2021-01-22;39
1ªDose;2021-01-25;3
1ªDose;2021-01-26;18
1ªDose;2021-01-27;19
1ªDose;2021-01-28;38
1ªDose;2021-01-29;36
1ªDose;2021-02-01;1
1ªDose;2021-02-03;10
1ªDose;2021-02-04;22
1ªDose;2021-02-05;20
1ªDose;2021-02-08;11
1ªDose;2021-02-09;16
1ªDose;2021-02-10;16
1ªDose;2021-02-11;12
1ªDose;2021-02-12;38
1ªDose;2021-02-15;13
1ªDose;2021-02-16;8
1ªDose;2021-02-17;3
1ªDose;2021-02-18;1
1ªDose;2021-02-19;6
1ªDose;2021-02-22;3
1ªDose;2021-02-23;1
1ªDose;2021-02-24;1
1ªDose;2021-02-25;2
1ªDose;2021-02-26;13
1ªDose;2021-03-01;114
1ªDose;2021-03-02;13
1ªDose;2021-03-03;57
1ªDose;2021-03-04;1
1ªDose;2021-03-08;10
1ªDose;2021-03-09;9
1ªDose;2021-03-10;22
1ªDose;2021-03-11;22
1ªDose;2021-03-12;10
1ªDose;2021-03-15;21
1ªDose;2021-03-16;32
1ªDose;2021-03-17;28
1ªDose;2021-03-18;35
1ªDose;2021-03-19;54
1ªDose;2021-03-22;37
1ªDose;2021-03-23;66
1ªDose;2021-03-24;51
1ªDose;2021-03-25;13
1ªDose;2021-03-26;57
1ªDose;2021-03-29;67
1ªDose;2021-03-30;82
1ªDose;2021-03-31;34
1ªDose;2021-04-01;27
1ªDose;2021-04-05;39
1ªDose;2021-04-06;42
1ªDose;2021-04-07;21
1ªDose;2021-04-08;17
1ªDose;2021-04-09;10
1ªDose;2021-04-12;39
1ªDose;2021-04-13;43
1ªDose;2021-04-14;26
1ªDose;2021-04-15;22
1ªDose;2021-04-16;2
1ªDose;2021-04-19;11
1ªDose;2021-04-20;29
1ªDose;2021-04-22;8
1ªDose;2021-04-23;22
1ªDose;2021-04-26;16
1ªDose;2021-04-27;5
1ªDose;2021-04-28;5
1ªDose;2021-04-29;2
1ªDose;2021-04-30;18
2ªDose;2021-02-09;1
2ªDose;2021-02-10;9
2ªDose;2021-02-11;23
2ªDose;2021-02-12;43
2ªDose;2021-02-14;2
2ªDose;2021-02-15;4
2ªDose;2021-02-16;20
2ªDose;2021-02-17;7
2ªDose;2021-02-18;7
2ªDose;2021-02-22;1
2ªDose;2021-02-23;1
2ªDose;2021-02-24;2
2ªDose;2021-03-02;33
2ªDose;2021-03-03;20
2ªDose;2021-03-04;9
2ªDose;2021-03-05;1
2ªDose;2021-03-08;3
2ªDose;2021-03-09;4
2ªDose;2021-03-10;11
2ªDose;2021-03-11;1
2ªDose;2021-03-12;34
2ªDose;2021-03-15;12
2ªDose;2021-03-16;12
2ªDose;2021-03-17;1
2ªDose;2021-03-18;1
2ªDose;2021-03-19;3
2ªDose;2021-03-22;3
2ªDose;2021-03-23;1
2ªDose;2021-03-24;2
2ªDose;2021-03-25;2
2ªDose;2021-03-26;2
2ªDose;2021-03-31;56
2ªDose;2021-04-05;10
2ªDose;2021-04-06;9
2ªDose;2021-04-07;22
2ªDose;2021-04-08;23
2ªDose;2021-04-09;5
2ªDose;2021-04-12;6
2ªDose;2021-04-13;30
2ªDose;2021-04-14;28
2ªDose;2021-04-15;29
2ªDose;2021-04-16;48
2ªDose;2021-04-19;49
2ªDose;2021-04-20;113
2ªDose;2021-04-22;40
2ªDose;2021-04-23;35
2ªDose;2021-04-26;15
2ªDose;2021-04-27;7
2ªDose;2021-04-28;1
2ªDose;2021-04-29;2
2ªDose;2021-04-30;1
