Dose Aplicada;Data;Quantidade
1ªDose;2021-01-26;12
1ªDose;2021-01-27;16
1ªDose;2021-01-28;64
1ªDose;2021-01-29;42
1ªDose;2021-02-01;28
1ªDose;2021-03-01;98
1ªDose;2021-03-02;138
1ªDose;2021-03-03;11
1ªDose;2021-03-04;7
1ªDose;2021-03-05;46
1ªDose;2021-03-22;1
1ªDose;2021-04-12;4
1ªDose;2021-04-14;133
1ªDose;2021-04-17;26
1ªDose;2021-04-21;349
1ªDose;2021-04-22;7
1ªDose;2021-04-23;3
1ªDose;2021-04-24;15
1ªDose;2021-04-26;1
1ªDose;2021-04-28;1
1ªDose;2021-04-29;1
2ªDose;2021-03-02;1
2ªDose;2021-04-12;2
2ªDose;2021-04-19;4
2ªDose;2021-04-20;20
2ªDose;2021-04-21;3
2ªDose;2021-04-22;54
2ªDose;2021-04-23;15
2ªDose;2021-04-24;2
2ªDose;2021-04-26;1
2ªDose;2021-04-29;1
