Dose Aplicada;Data;Quantidade
1ªDose;2021-01-18;1
1ªDose;2021-01-19;1
1ªDose;2021-01-20;121
1ªDose;2021-01-21;294
1ªDose;2021-01-22;218
1ªDose;2021-01-23;3
1ªDose;2021-01-25;45
1ªDose;2021-01-26;58
1ªDose;2021-01-27;143
1ªDose;2021-01-28;104
1ªDose;2021-01-29;92
1ªDose;2021-01-30;2
1ªDose;2021-01-31;2
1ªDose;2021-02-01;220
1ªDose;2021-02-02;40
1ªDose;2021-02-03;38
1ªDose;2021-02-04;99
1ªDose;2021-02-05;97
1ªDose;2021-02-08;153
1ªDose;2021-02-09;195
1ªDose;2021-02-10;191
1ªDose;2021-02-11;194
1ªDose;2021-02-12;174
1ªDose;2021-02-15;275
1ªDose;2021-02-16;140
1ªDose;2021-02-17;105
1ªDose;2021-02-18;30
1ªDose;2021-02-19;19
1ªDose;2021-02-22;67
1ªDose;2021-02-23;40
1ªDose;2021-02-24;28
1ªDose;2021-02-25;17
1ªDose;2021-02-26;7
1ªDose;2021-03-01;5
1ªDose;2021-03-02;10
1ªDose;2021-03-03;15
1ªDose;2021-03-04;25
1ªDose;2021-03-05;14
1ªDose;2021-03-08;111
1ªDose;2021-03-09;155
1ªDose;2021-03-10;119
1ªDose;2021-03-11;33
1ªDose;2021-03-12;45
1ªDose;2021-03-13;1
1ªDose;2021-03-14;1
1ªDose;2021-03-15;194
1ªDose;2021-03-16;135
1ªDose;2021-03-17;107
1ªDose;2021-03-18;122
1ªDose;2021-03-19;683
1ªDose;2021-03-20;1
1ªDose;2021-03-21;1
1ªDose;2021-03-22;536
1ªDose;2021-03-23;218
1ªDose;2021-03-24;103
1ªDose;2021-03-25;105
1ªDose;2021-03-26;211
1ªDose;2021-03-27;1
1ªDose;2021-03-29;935
1ªDose;2021-03-30;313
1ªDose;2021-03-31;197
1ªDose;2021-04-01;88
1ªDose;2021-04-05;528
1ªDose;2021-04-06;203
1ªDose;2021-04-07;144
1ªDose;2021-04-08;85
1ªDose;2021-04-09;47
1ªDose;2021-04-12;38
1ªDose;2021-04-13;528
1ªDose;2021-04-14;133
1ªDose;2021-04-15;162
1ªDose;2021-04-16;31
1ªDose;2021-04-17;2
1ªDose;2021-04-19;20
1ªDose;2021-04-20;39
1ªDose;2021-04-22;16
1ªDose;2021-04-23;14
1ªDose;2021-04-26;7
1ªDose;2021-04-27;2
1ªDose;2021-04-28;1
1ªDose;2021-04-29;1
1ªDose;2021-04-30;1
2ªDose;2021-01-20;1
2ªDose;2021-02-03;1
2ªDose;2021-02-09;3
2ªDose;2021-02-10;2
2ªDose;2021-02-11;21
2ªDose;2021-02-12;41
2ªDose;2021-02-13;1
2ªDose;2021-02-15;215
2ªDose;2021-02-16;142
2ªDose;2021-02-17;84
2ªDose;2021-02-18;85
2ªDose;2021-02-19;94
2ªDose;2021-02-20;1
2ªDose;2021-02-22;123
2ªDose;2021-02-23;78
2ªDose;2021-02-24;106
2ªDose;2021-02-25;128
2ªDose;2021-02-26;176
2ªDose;2021-02-27;1
2ªDose;2021-02-28;1
2ªDose;2021-03-01;89
2ªDose;2021-03-02;225
2ªDose;2021-03-03;226
2ªDose;2021-03-04;255
2ªDose;2021-03-05;189
2ªDose;2021-03-08;208
2ªDose;2021-03-09;133
2ªDose;2021-03-10;78
2ªDose;2021-03-11;25
2ªDose;2021-03-12;35
2ªDose;2021-03-15;50
2ªDose;2021-03-16;68
2ªDose;2021-03-17;69
2ªDose;2021-03-18;24
2ªDose;2021-03-19;18
2ªDose;2021-03-22;15
2ªDose;2021-03-23;19
2ªDose;2021-03-24;24
2ªDose;2021-03-25;17
2ªDose;2021-03-26;23
2ªDose;2021-03-29;90
2ªDose;2021-03-30;121
2ªDose;2021-03-31;116
2ªDose;2021-04-01;50
2ªDose;2021-04-05;150
2ªDose;2021-04-06;232
2ªDose;2021-04-07;142
2ªDose;2021-04-08;102
2ªDose;2021-04-09;576
2ªDose;2021-04-10;1
2ªDose;2021-04-12;311
2ªDose;2021-04-13;111
2ªDose;2021-04-14;106
2ªDose;2021-04-15;186
2ªDose;2021-04-16;238
2ªDose;2021-04-19;673
2ªDose;2021-04-20;380
2ªDose;2021-04-22;104
2ªDose;2021-04-23;58
2ªDose;2021-04-26;212
2ªDose;2021-04-27;53
2ªDose;2021-04-28;42
2ªDose;2021-04-29;29
2ªDose;2021-04-30;19
