Dose Aplicada;Data;Quantidade
1ªDose;2021-01-27;20
1ªDose;2021-01-28;52
1ªDose;2021-01-29;138
1ªDose;2021-01-30;15
1ªDose;2021-02-01;74
1ªDose;2021-02-26;20
1ªDose;2021-03-01;124
1ªDose;2021-03-02;47
1ªDose;2021-03-03;88
1ªDose;2021-03-04;31
1ªDose;2021-03-05;9
1ªDose;2021-03-15;2
1ªDose;2021-04-12;2
1ªDose;2021-04-13;23
1ªDose;2021-04-14;21
1ªDose;2021-04-15;20
1ªDose;2021-04-16;16
1ªDose;2021-04-19;8
1ªDose;2021-04-20;14
1ªDose;2021-04-21;152
1ªDose;2021-04-22;23
1ªDose;2021-04-23;1
1ªDose;2021-04-26;2
1ªDose;2021-04-27;1
1ªDose;2021-04-29;1
1ªDose;2021-04-30;1
2ªDose;2021-03-01;4
2ªDose;2021-03-02;3
2ªDose;2021-03-03;1
2ªDose;2021-04-12;1
2ªDose;2021-04-16;1
2ªDose;2021-04-20;1
2ªDose;2021-04-21;9
2ªDose;2021-04-22;46
2ªDose;2021-04-23;10
2ªDose;2021-04-26;18
2ªDose;2021-04-27;2
2ªDose;2021-04-28;1
2ªDose;2021-04-30;3
