Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;35
1ªDose;2021-01-22;188
1ªDose;2021-01-23;90
1ªDose;2021-01-25;35
1ªDose;2021-01-26;5
1ªDose;2021-01-27;40
1ªDose;2021-02-04;10
1ªDose;2021-02-05;162
1ªDose;2021-02-06;137
1ªDose;2021-02-08;109
1ªDose;2021-02-09;53
1ªDose;2021-02-10;10
1ªDose;2021-02-11;11
1ªDose;2021-02-12;6
1ªDose;2021-02-15;281
1ªDose;2021-02-16;1
1ªDose;2021-02-17;3
1ªDose;2021-02-18;4
1ªDose;2021-02-19;3
1ªDose;2021-02-22;1
1ªDose;2021-02-26;1
1ªDose;2021-03-02;19
1ªDose;2021-03-03;29
1ªDose;2021-03-04;14
1ªDose;2021-03-05;34
1ªDose;2021-03-06;224
1ªDose;2021-03-08;1
1ªDose;2021-03-10;43
1ªDose;2021-03-11;7
1ªDose;2021-03-12;3
1ªDose;2021-03-15;157
1ªDose;2021-03-16;199
1ªDose;2021-03-18;35
1ªDose;2021-03-19;192
1ªDose;2021-03-20;341
1ªDose;2021-03-22;255
1ªDose;2021-03-24;10
1ªDose;2021-03-25;130
1ªDose;2021-03-26;184
1ªDose;2021-03-27;238
1ªDose;2021-03-29;3
1ªDose;2021-03-30;4
1ªDose;2021-03-31;2
1ªDose;2021-04-01;38
1ªDose;2021-04-03;243
1ªDose;2021-04-05;36
1ªDose;2021-04-06;35
1ªDose;2021-04-07;5
1ªDose;2021-04-08;4
1ªDose;2021-04-10;184
1ªDose;2021-04-12;21
1ªDose;2021-04-13;7
1ªDose;2021-04-14;2
1ªDose;2021-04-15;20
1ªDose;2021-04-16;24
1ªDose;2021-04-19;6
1ªDose;2021-04-20;1
1ªDose;2021-04-24;4
1ªDose;2021-04-26;7
2ªDose;2021-02-11;28
2ªDose;2021-02-12;259
2ªDose;2021-02-15;44
2ªDose;2021-02-16;40
2ªDose;2021-02-17;1
2ªDose;2021-02-18;1
2ªDose;2021-02-19;1
2ªDose;2021-02-22;1
2ªDose;2021-02-23;1
2ªDose;2021-03-02;197
2ªDose;2021-03-03;98
2ªDose;2021-03-04;114
2ªDose;2021-03-05;52
2ªDose;2021-03-06;3
2ªDose;2021-03-09;2
2ªDose;2021-03-10;144
2ªDose;2021-03-11;13
2ªDose;2021-03-12;8
2ªDose;2021-03-15;67
2ªDose;2021-03-16;7
2ªDose;2021-03-19;10
2ªDose;2021-03-20;4
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-25;7
2ªDose;2021-03-26;13
2ªDose;2021-03-27;11
2ªDose;2021-03-29;7
2ªDose;2021-03-30;16
2ªDose;2021-04-01;343
2ªDose;2021-04-03;44
2ªDose;2021-04-05;118
2ªDose;2021-04-06;187
2ªDose;2021-04-07;26
2ªDose;2021-04-08;5
2ªDose;2021-04-10;1
2ªDose;2021-04-12;263
2ªDose;2021-04-13;27
2ªDose;2021-04-14;47
2ªDose;2021-04-15;395
2ªDose;2021-04-16;367
2ªDose;2021-04-19;14
2ªDose;2021-04-20;108
2ªDose;2021-04-23;15
2ªDose;2021-04-24;48
2ªDose;2021-04-26;4
2ªDose;2021-04-28;2
2ªDose;2021-04-29;1
2ªDose;2021-04-30;3
