Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;39
1ªDose;2021-01-29;10
1ªDose;2021-02-01;30
1ªDose;2021-02-02;20
1ªDose;2021-02-03;9
1ªDose;2021-02-04;15
1ªDose;2021-02-05;7
1ªDose;2021-02-08;7
1ªDose;2021-03-01;183
1ªDose;2021-03-02;90
1ªDose;2021-04-13;50
1ªDose;2021-04-14;31
1ªDose;2021-04-15;5
1ªDose;2021-04-16;14
1ªDose;2021-04-17;1
1ªDose;2021-04-19;5
1ªDose;2021-04-20;1
1ªDose;2021-04-21;90
1ªDose;2021-04-22;5
1ªDose;2021-04-23;6
1ªDose;2021-04-27;1
1ªDose;2021-04-28;1
1ªDose;2021-04-30;1
2ªDose;2021-04-29;1
