Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;28
1ªDose;2021-01-21;75
1ªDose;2021-01-22;17
1ªDose;2021-01-27;19
1ªDose;2021-01-29;6
1ªDose;2021-02-02;20
1ªDose;2021-02-03;20
1ªDose;2021-02-04;19
1ªDose;2021-02-08;19
1ªDose;2021-02-09;23
1ªDose;2021-02-10;12
1ªDose;2021-02-11;15
1ªDose;2021-02-12;40
1ªDose;2021-02-18;1
1ªDose;2021-02-20;12
1ªDose;2021-02-21;11
1ªDose;2021-02-23;4
1ªDose;2021-02-24;12
1ªDose;2021-02-26;3
1ªDose;2021-03-01;7
1ªDose;2021-03-02;71
1ªDose;2021-03-03;20
1ªDose;2021-03-04;14
1ªDose;2021-03-05;31
1ªDose;2021-03-08;17
1ªDose;2021-03-09;11
1ªDose;2021-03-10;18
1ªDose;2021-03-11;1
1ªDose;2021-03-13;1
1ªDose;2021-03-15;12
1ªDose;2021-03-16;55
1ªDose;2021-03-17;20
1ªDose;2021-03-18;75
1ªDose;2021-03-19;59
1ªDose;2021-03-20;146
1ªDose;2021-03-22;45
1ªDose;2021-03-23;53
1ªDose;2021-03-24;3
1ªDose;2021-03-25;7
1ªDose;2021-03-26;206
1ªDose;2021-03-27;2
1ªDose;2021-03-29;5
1ªDose;2021-03-30;9
1ªDose;2021-04-05;41
1ªDose;2021-04-06;51
1ªDose;2021-04-07;9
1ªDose;2021-04-08;3
1ªDose;2021-04-09;1
1ªDose;2021-04-12;47
1ªDose;2021-04-13;4
1ªDose;2021-04-14;115
1ªDose;2021-04-15;1
1ªDose;2021-04-16;7
1ªDose;2021-04-19;4
1ªDose;2021-04-20;40
1ªDose;2021-04-22;6
1ªDose;2021-04-23;25
1ªDose;2021-04-27;1
1ªDose;2021-04-28;26
1ªDose;2021-04-30;1
2ªDose;2021-01-27;1
2ªDose;2021-02-10;4
2ªDose;2021-02-11;29
2ªDose;2021-02-12;37
2ªDose;2021-02-13;12
2ªDose;2021-02-15;4
2ªDose;2021-02-18;15
2ªDose;2021-02-19;4
2ªDose;2021-02-21;4
2ªDose;2021-02-23;1
2ªDose;2021-03-01;2
2ªDose;2021-03-02;10
2ªDose;2021-03-03;1
2ªDose;2021-03-04;24
2ªDose;2021-03-05;32
2ªDose;2021-03-08;19
2ªDose;2021-03-09;7
2ªDose;2021-03-15;4
2ªDose;2021-03-16;9
2ªDose;2021-03-17;6
2ªDose;2021-03-18;7
2ªDose;2021-03-19;1
2ªDose;2021-03-20;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;2
2ªDose;2021-03-25;1
2ªDose;2021-03-26;11
2ªDose;2021-03-29;4
2ªDose;2021-03-30;18
2ªDose;2021-04-05;6
2ªDose;2021-04-06;49
2ªDose;2021-04-07;11
2ªDose;2021-04-08;27
2ªDose;2021-04-12;84
2ªDose;2021-04-13;29
2ªDose;2021-04-14;2
2ªDose;2021-04-16;247
2ªDose;2021-04-23;3
2ªDose;2021-04-27;1
2ªDose;2021-04-28;5
2ªDose;2021-04-29;1
2ªDose;2021-04-30;1
