Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;73
1ªDose;2021-01-22;100
1ªDose;2021-01-25;21
1ªDose;2021-01-26;35
1ªDose;2021-01-27;40
1ªDose;2021-01-28;4
1ªDose;2021-01-29;3
1ªDose;2021-02-01;1
1ªDose;2021-02-02;24
1ªDose;2021-02-03;22
1ªDose;2021-02-04;32
1ªDose;2021-02-05;41
1ªDose;2021-02-08;5
1ªDose;2021-02-09;33
1ªDose;2021-02-10;64
1ªDose;2021-02-11;38
1ªDose;2021-02-12;23
1ªDose;2021-02-13;28
1ªDose;2021-02-15;15
1ªDose;2021-02-16;2
1ªDose;2021-02-17;1
1ªDose;2021-02-18;2
1ªDose;2021-02-19;3
1ªDose;2021-02-22;2
1ªDose;2021-02-24;3
1ªDose;2021-02-27;1
1ªDose;2021-03-02;53
1ªDose;2021-03-03;20
1ªDose;2021-03-04;78
1ªDose;2021-03-05;32
1ªDose;2021-03-08;28
1ªDose;2021-03-09;17
1ªDose;2021-03-10;13
1ªDose;2021-03-11;7
1ªDose;2021-03-12;11
1ªDose;2021-03-13;155
1ªDose;2021-03-15;45
1ªDose;2021-03-16;26
1ªDose;2021-03-17;97
1ªDose;2021-03-18;115
1ªDose;2021-03-19;155
1ªDose;2021-03-20;94
1ªDose;2021-03-22;37
1ªDose;2021-03-23;117
1ªDose;2021-03-24;221
1ªDose;2021-03-25;99
1ªDose;2021-03-26;32
1ªDose;2021-03-29;27
1ªDose;2021-03-30;23
1ªDose;2021-03-31;144
1ªDose;2021-04-01;42
1ªDose;2021-04-05;47
1ªDose;2021-04-06;14
1ªDose;2021-04-07;25
1ªDose;2021-04-08;13
1ªDose;2021-04-09;14
1ªDose;2021-04-10;131
1ªDose;2021-04-12;16
1ªDose;2021-04-13;7
1ªDose;2021-04-14;9
1ªDose;2021-04-15;8
1ªDose;2021-04-16;7
1ªDose;2021-04-19;7
1ªDose;2021-04-20;10
1ªDose;2021-04-22;65
1ªDose;2021-04-23;18
1ªDose;2021-04-26;1
1ªDose;2021-04-27;1
1ªDose;2021-04-28;1
1ªDose;2021-04-29;1
2ªDose;2021-02-10;5
2ªDose;2021-02-11;7
2ªDose;2021-02-12;138
2ªDose;2021-02-13;12
2ªDose;2021-02-15;7
2ªDose;2021-02-16;15
2ªDose;2021-02-17;52
2ªDose;2021-02-18;20
2ªDose;2021-02-19;13
2ªDose;2021-02-22;1
2ªDose;2021-02-23;1
2ªDose;2021-02-24;25
2ªDose;2021-02-25;26
2ªDose;2021-02-26;3
2ªDose;2021-03-01;14
2ªDose;2021-03-02;45
2ªDose;2021-03-03;46
2ªDose;2021-03-04;12
2ªDose;2021-03-05;29
2ªDose;2021-03-08;71
2ªDose;2021-03-09;30
2ªDose;2021-03-10;16
2ªDose;2021-03-11;4
2ªDose;2021-03-12;6
2ªDose;2021-03-13;14
2ªDose;2021-03-15;1
2ªDose;2021-03-16;3
2ªDose;2021-03-17;1
2ªDose;2021-03-20;2
2ªDose;2021-03-21;1
2ªDose;2021-03-22;1
2ªDose;2021-03-23;6
2ªDose;2021-03-24;21
2ªDose;2021-03-25;80
2ªDose;2021-03-26;31
2ªDose;2021-03-29;26
2ªDose;2021-03-30;13
2ªDose;2021-03-31;12
2ªDose;2021-04-01;14
2ªDose;2021-04-05;155
2ªDose;2021-04-06;6
2ªDose;2021-04-07;41
2ªDose;2021-04-08;122
2ªDose;2021-04-09;106
2ªDose;2021-04-10;7
2ªDose;2021-04-12;112
2ªDose;2021-04-13;28
2ªDose;2021-04-14;125
2ªDose;2021-04-15;200
2ªDose;2021-04-16;158
2ªDose;2021-04-19;43
2ªDose;2021-04-20;45
2ªDose;2021-04-22;53
2ªDose;2021-04-23;17
2ªDose;2021-04-26;1
2ªDose;2021-04-27;7
2ªDose;2021-04-28;1
