Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;48
1ªDose;2021-01-23;18
1ªDose;2021-01-24;4
1ªDose;2021-01-25;28
1ªDose;2021-01-28;1
1ªDose;2021-01-29;1
1ªDose;2021-02-01;5
1ªDose;2021-02-02;69
1ªDose;2021-02-05;105
1ªDose;2021-02-10;20
1ªDose;2021-02-11;23
1ªDose;2021-02-12;59
1ªDose;2021-02-15;62
1ªDose;2021-02-17;18
1ªDose;2021-02-18;2
1ªDose;2021-02-19;22
1ªDose;2021-02-22;6
1ªDose;2021-02-23;15
1ªDose;2021-02-24;4
1ªDose;2021-02-25;2
1ªDose;2021-02-26;1
1ªDose;2021-03-02;1
1ªDose;2021-03-04;8
1ªDose;2021-03-05;4
1ªDose;2021-03-08;6
1ªDose;2021-03-09;3
1ªDose;2021-03-10;1
1ªDose;2021-03-11;3
1ªDose;2021-03-16;11
1ªDose;2021-03-20;196
1ªDose;2021-03-23;229
1ªDose;2021-03-24;4
1ªDose;2021-03-25;1
1ªDose;2021-03-27;84
1ªDose;2021-03-28;2
1ªDose;2021-03-29;32
1ªDose;2021-04-01;307
1ªDose;2021-04-02;1
1ªDose;2021-04-08;5
1ªDose;2021-04-10;155
1ªDose;2021-04-11;1
1ªDose;2021-04-12;1
1ªDose;2021-04-13;103
1ªDose;2021-04-17;22
1ªDose;2021-04-22;2
1ªDose;2021-04-23;2
1ªDose;2021-04-26;2
1ªDose;2021-04-28;1
2ªDose;2021-01-25;1
2ªDose;2021-02-05;2
2ªDose;2021-02-11;2
2ªDose;2021-02-12;62
2ªDose;2021-02-14;1
2ªDose;2021-02-15;26
2ªDose;2021-02-16;5
2ªDose;2021-02-19;2
2ªDose;2021-02-23;68
2ªDose;2021-02-24;1
2ªDose;2021-02-25;2
2ªDose;2021-02-26;2
2ªDose;2021-03-02;81
2ªDose;2021-03-03;20
2ªDose;2021-03-04;82
2ªDose;2021-03-05;14
2ªDose;2021-03-06;1
2ªDose;2021-03-08;69
2ªDose;2021-03-09;5
2ªDose;2021-03-10;3
2ªDose;2021-03-16;45
2ªDose;2021-03-17;2
2ªDose;2021-03-20;1
2ªDose;2021-03-23;3
2ªDose;2021-03-27;9
2ªDose;2021-03-29;1
2ªDose;2021-04-01;17
2ªDose;2021-04-08;5
2ªDose;2021-04-10;14
2ªDose;2021-04-12;64
2ªDose;2021-04-17;354
2ªDose;2021-04-18;3
2ªDose;2021-04-22;18
2ªDose;2021-04-23;1
2ªDose;2021-04-26;2
2ªDose;2021-04-28;2
2ªDose;2021-04-30;1
