Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;15
1ªDose;2021-01-22;26
1ªDose;2021-01-25;3
1ªDose;2021-01-26;4
1ªDose;2021-02-03;10
1ªDose;2021-02-04;21
1ªDose;2021-02-05;9
1ªDose;2021-02-10;32
1ªDose;2021-02-11;2
1ªDose;2021-02-17;7
1ªDose;2021-02-18;27
1ªDose;2021-02-19;3
1ªDose;2021-02-22;9
1ªDose;2021-02-23;5
1ªDose;2021-02-26;1
1ªDose;2021-03-01;1
1ªDose;2021-03-03;1
1ªDose;2021-03-04;23
1ªDose;2021-03-08;33
1ªDose;2021-03-09;17
1ªDose;2021-03-10;12
1ªDose;2021-03-11;5
1ªDose;2021-03-12;17
1ªDose;2021-03-15;11
1ªDose;2021-03-16;17
1ªDose;2021-03-18;39
1ªDose;2021-03-19;28
1ªDose;2021-03-22;29
1ªDose;2021-03-23;17
1ªDose;2021-03-24;16
1ªDose;2021-03-25;46
1ªDose;2021-03-26;34
1ªDose;2021-03-29;8
1ªDose;2021-03-30;5
1ªDose;2021-04-05;23
1ªDose;2021-04-06;12
1ªDose;2021-04-07;18
1ªDose;2021-04-13;6
1ªDose;2021-04-19;29
1ªDose;2021-04-20;2
1ªDose;2021-04-26;12
1ªDose;2021-04-27;1
1ªDose;2021-04-29;1
2ªDose;2021-02-11;11
2ªDose;2021-02-12;28
2ªDose;2021-02-17;6
2ªDose;2021-02-18;1
2ªDose;2021-02-22;2
2ªDose;2021-02-23;1
2ªDose;2021-03-01;26
2ªDose;2021-03-03;22
2ªDose;2021-03-04;24
2ªDose;2021-03-05;1
2ªDose;2021-03-09;2
2ªDose;2021-03-10;6
2ªDose;2021-03-11;26
2ªDose;2021-03-12;3
2ªDose;2021-03-15;9
2ªDose;2021-03-16;3
2ªDose;2021-03-19;1
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;3
2ªDose;2021-03-25;3
2ªDose;2021-03-29;39
2ªDose;2021-03-30;21
2ªDose;2021-03-31;11
2ªDose;2021-04-02;9
2ªDose;2021-04-05;13
2ªDose;2021-04-06;15
2ªDose;2021-04-08;44
2ªDose;2021-04-09;23
2ªDose;2021-04-12;25
2ªDose;2021-04-15;74
2ªDose;2021-04-16;40
2ªDose;2021-04-20;19
2ªDose;2021-04-26;10
2ªDose;2021-04-27;2
