Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;2
1ªDose;2021-01-22;49
1ªDose;2021-01-25;58
1ªDose;2021-01-26;55
1ªDose;2021-01-27;17
1ªDose;2021-01-28;8
1ªDose;2021-01-29;27
1ªDose;2021-02-01;1
1ªDose;2021-02-02;1
1ªDose;2021-02-03;3
1ªDose;2021-02-04;94
1ªDose;2021-02-05;44
1ªDose;2021-02-08;67
1ªDose;2021-02-09;19
1ªDose;2021-02-10;4
1ªDose;2021-02-11;43
1ªDose;2021-02-12;17
1ªDose;2021-02-13;1
1ªDose;2021-02-17;10
1ªDose;2021-02-18;78
1ªDose;2021-02-19;62
1ªDose;2021-02-22;2
1ªDose;2021-02-23;1
1ªDose;2021-03-01;10
1ªDose;2021-03-02;20
1ªDose;2021-03-03;14
1ªDose;2021-03-04;28
1ªDose;2021-03-05;69
1ªDose;2021-03-08;17
1ªDose;2021-03-09;1
1ªDose;2021-03-10;41
1ªDose;2021-03-11;140
1ªDose;2021-03-12;17
1ªDose;2021-03-13;5
1ªDose;2021-03-15;247
1ªDose;2021-03-16;53
1ªDose;2021-03-17;6
1ªDose;2021-03-18;4
1ªDose;2021-03-19;418
1ªDose;2021-03-22;29
1ªDose;2021-03-23;43
1ªDose;2021-03-24;4
1ªDose;2021-03-25;419
1ªDose;2021-03-26;36
1ªDose;2021-03-29;15
1ªDose;2021-03-30;18
1ªDose;2021-03-31;2
1ªDose;2021-04-05;4
1ªDose;2021-04-06;137
1ªDose;2021-04-09;5
1ªDose;2021-04-12;56
1ªDose;2021-04-13;5
1ªDose;2021-04-14;1
1ªDose;2021-04-15;20
1ªDose;2021-04-16;2
1ªDose;2021-04-17;2
1ªDose;2021-04-19;9
1ªDose;2021-04-20;2
1ªDose;2021-04-23;6
1ªDose;2021-04-27;1
2ªDose;2021-02-10;3
2ªDose;2021-02-12;31
2ªDose;2021-02-17;32
2ªDose;2021-02-18;74
2ªDose;2021-02-19;36
2ªDose;2021-02-21;1
2ªDose;2021-02-22;3
2ªDose;2021-02-23;8
2ªDose;2021-03-02;75
2ªDose;2021-03-03;67
2ªDose;2021-03-04;55
2ªDose;2021-03-09;36
2ªDose;2021-03-10;5
2ªDose;2021-03-11;16
2ªDose;2021-03-12;58
2ªDose;2021-03-13;9
2ªDose;2021-03-15;1
2ªDose;2021-03-16;1
2ªDose;2021-03-18;58
2ªDose;2021-03-19;19
2ªDose;2021-03-22;5
2ªDose;2021-03-26;2
2ªDose;2021-03-29;25
2ªDose;2021-03-31;13
2ªDose;2021-04-01;67
2ªDose;2021-04-05;108
2ªDose;2021-04-06;23
2ªDose;2021-04-08;2
2ªDose;2021-04-09;46
2ªDose;2021-04-12;1
2ªDose;2021-04-13;298
2ªDose;2021-04-14;25
2ªDose;2021-04-15;11
2ªDose;2021-04-16;113
2ªDose;2021-04-17;9
2ªDose;2021-04-19;295
2ªDose;2021-04-20;27
2ªDose;2021-04-22;96
2ªDose;2021-04-23;13
2ªDose;2021-04-28;1
2ªDose;2021-04-30;1
