Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-26;22
1ªDose;2021-01-27;114
1ªDose;2021-01-28;221
1ªDose;2021-01-29;1
1ªDose;2021-01-30;19
1ªDose;2021-02-01;225
1ªDose;2021-02-02;270
1ªDose;2021-02-03;199
1ªDose;2021-02-04;88
1ªDose;2021-02-10;3
1ªDose;2021-03-01;502
1ªDose;2021-03-02;232
1ªDose;2021-03-03;221
1ªDose;2021-03-04;11
1ªDose;2021-03-05;10
1ªDose;2021-03-06;5
1ªDose;2021-03-07;3
1ªDose;2021-04-11;400
1ªDose;2021-04-12;211
1ªDose;2021-04-13;75
1ªDose;2021-04-14;50
1ªDose;2021-04-15;25
1ªDose;2021-04-16;22
1ªDose;2021-04-17;515
1ªDose;2021-04-18;622
1ªDose;2021-04-19;269
1ªDose;2021-04-20;152
1ªDose;2021-04-21;62
1ªDose;2021-04-22;61
1ªDose;2021-04-23;28
1ªDose;2021-04-24;33
1ªDose;2021-04-28;19
1ªDose;2021-04-29;18
1ªDose;2021-04-30;14
1ªDose;2021-05-01;1
2ªDose;2021-04-16;1
2ªDose;2021-04-17;3
2ªDose;2021-04-18;3
2ªDose;2021-04-19;3
2ªDose;2021-04-20;191
2ªDose;2021-04-21;37
2ªDose;2021-04-22;15
2ªDose;2021-04-23;3
2ªDose;2021-04-26;4
2ªDose;2021-04-27;3
