Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;1
1ªDose;2021-01-29;98
1ªDose;2021-02-01;405
1ªDose;2021-02-02;85
1ªDose;2021-02-03;208
1ªDose;2021-02-04;288
1ªDose;2021-02-05;47
1ªDose;2021-02-08;5
1ªDose;2021-02-09;12
1ªDose;2021-02-27;564
1ªDose;2021-03-01;330
1ªDose;2021-03-02;11
1ªDose;2021-03-03;20
1ªDose;2021-03-17;3
1ªDose;2021-03-22;6
1ªDose;2021-03-29;1
1ªDose;2021-04-13;208
1ªDose;2021-04-14;292
1ªDose;2021-04-15;59
1ªDose;2021-04-16;18
1ªDose;2021-04-19;15
1ªDose;2021-04-20;521
1ªDose;2021-04-22;200
1ªDose;2021-04-23;224
1ªDose;2021-04-26;8
1ªDose;2021-04-27;10
1ªDose;2021-04-28;1
1ªDose;2021-04-29;1
1ªDose;2021-04-30;1
2ªDose;2021-02-04;1
2ªDose;2021-02-19;1
2ªDose;2021-03-02;1
2ªDose;2021-04-13;8
2ªDose;2021-04-20;2
2ªDose;2021-04-22;18
2ªDose;2021-04-23;50
2ªDose;2021-04-26;66
2ªDose;2021-04-27;4
2ªDose;2021-04-29;1
2ªDose;2021-04-30;1
