Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;11
1ªDose;2021-01-22;19
1ªDose;2021-01-25;1
1ªDose;2021-01-26;21
1ªDose;2021-02-05;10
1ªDose;2021-02-08;8
1ªDose;2021-02-09;9
1ªDose;2021-02-10;21
1ªDose;2021-02-11;12
1ªDose;2021-02-12;1
1ªDose;2021-02-17;3
1ªDose;2021-02-18;2
1ªDose;2021-02-19;2
1ªDose;2021-02-22;1
1ªDose;2021-02-23;3
1ªDose;2021-02-25;1
1ªDose;2021-03-03;30
1ªDose;2021-03-04;9
1ªDose;2021-03-05;10
1ªDose;2021-03-15;29
1ªDose;2021-03-17;46
1ªDose;2021-03-18;23
1ªDose;2021-03-19;7
1ªDose;2021-03-22;1
1ªDose;2021-03-23;5
1ªDose;2021-03-25;34
1ªDose;2021-03-26;17
1ªDose;2021-03-29;1
1ªDose;2021-04-05;23
1ªDose;2021-04-06;1
1ªDose;2021-04-09;3
1ªDose;2021-04-12;32
1ªDose;2021-04-15;8
1ªDose;2021-04-23;18
2ªDose;2021-02-11;9
2ªDose;2021-02-12;14
2ªDose;2021-02-17;17
2ªDose;2021-02-18;9
2ªDose;2021-02-19;1
2ªDose;2021-02-23;1
2ªDose;2021-02-26;8
2ªDose;2021-03-01;9
2ªDose;2021-03-02;9
2ªDose;2021-03-03;19
2ªDose;2021-03-04;1
2ªDose;2021-03-10;1
2ªDose;2021-03-11;11
2ªDose;2021-03-12;1
2ªDose;2021-03-15;1
2ªDose;2021-03-17;2
2ªDose;2021-03-18;3
2ªDose;2021-03-19;3
2ªDose;2021-03-23;4
2ªDose;2021-03-25;1
2ªDose;2021-03-31;29
2ªDose;2021-04-05;14
2ªDose;2021-04-09;19
2ªDose;2021-04-11;2
2ªDose;2021-04-13;18
2ªDose;2021-04-14;21
2ªDose;2021-04-15;24
2ªDose;2021-04-16;1
2ªDose;2021-04-23;4
2ªDose;2021-04-26;9
