Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;2
1ªDose;2021-01-19;1
1ªDose;2021-01-20;229
1ªDose;2021-01-21;559
1ªDose;2021-01-22;10
1ªDose;2021-01-25;235
1ªDose;2021-01-26;391
1ªDose;2021-01-27;30
1ªDose;2021-01-28;144
1ªDose;2021-01-29;83
1ªDose;2021-02-01;3
1ªDose;2021-02-02;5
1ªDose;2021-02-03;3
1ªDose;2021-02-04;68
1ªDose;2021-02-05;45
1ªDose;2021-02-08;927
1ªDose;2021-02-09;513
1ªDose;2021-02-10;409
1ªDose;2021-02-11;400
1ªDose;2021-02-12;1004
1ªDose;2021-02-15;592
1ªDose;2021-02-16;303
1ªDose;2021-02-17;274
1ªDose;2021-02-18;366
1ªDose;2021-02-19;341
1ªDose;2021-02-22;67
1ªDose;2021-02-23;60
1ªDose;2021-02-24;115
1ªDose;2021-02-25;37
1ªDose;2021-02-26;113
1ªDose;2021-02-27;1
1ªDose;2021-03-01;51
1ªDose;2021-03-02;34
1ªDose;2021-03-03;1909
1ªDose;2021-03-04;886
1ªDose;2021-03-05;556
1ªDose;2021-03-07;8
1ªDose;2021-03-08;424
1ªDose;2021-03-09;304
1ªDose;2021-03-10;296
1ªDose;2021-03-11;320
1ªDose;2021-03-12;307
1ªDose;2021-03-14;1
1ªDose;2021-03-15;1691
1ªDose;2021-03-16;709
1ªDose;2021-03-17;482
1ªDose;2021-03-18;389
1ªDose;2021-03-19;3112
1ªDose;2021-03-20;5
1ªDose;2021-03-21;1
1ªDose;2021-03-22;1273
1ªDose;2021-03-23;576
1ªDose;2021-03-24;528
1ªDose;2021-03-25;2246
1ªDose;2021-03-26;1040
1ªDose;2021-03-27;571
1ªDose;2021-03-28;3
1ªDose;2021-03-29;436
1ªDose;2021-03-30;203
1ªDose;2021-03-31;184
1ªDose;2021-04-01;945
1ªDose;2021-04-02;374
1ªDose;2021-04-03;1
1ªDose;2021-04-05;869
1ªDose;2021-04-06;379
1ªDose;2021-04-07;183
1ªDose;2021-04-08;129
1ªDose;2021-04-09;111
1ªDose;2021-04-10;1
1ªDose;2021-04-12;178
1ªDose;2021-04-13;124
1ªDose;2021-04-14;353
1ªDose;2021-04-15;300
1ªDose;2021-04-16;363
1ªDose;2021-04-19;16
1ªDose;2021-04-20;13
1ªDose;2021-04-21;11
1ªDose;2021-04-22;2
1ªDose;2021-04-23;2
1ªDose;2021-04-26;2
1ªDose;2021-04-27;3
1ªDose;2021-04-29;2
2ªDose;2021-01-25;5
2ªDose;2021-01-26;1
2ªDose;2021-02-02;1
2ªDose;2021-02-08;18
2ªDose;2021-02-10;5
2ªDose;2021-02-11;521
2ªDose;2021-02-12;172
2ªDose;2021-02-15;258
2ªDose;2021-02-16;216
2ªDose;2021-02-17;155
2ªDose;2021-02-18;69
2ªDose;2021-02-19;51
2ªDose;2021-02-22;38
2ªDose;2021-02-23;26
2ªDose;2021-02-24;18
2ªDose;2021-02-25;162
2ªDose;2021-02-26;60
2ªDose;2021-03-01;533
2ªDose;2021-03-02;418
2ªDose;2021-03-03;363
2ªDose;2021-03-04;359
2ªDose;2021-03-05;763
2ªDose;2021-03-08;553
2ªDose;2021-03-09;317
2ªDose;2021-03-10;299
2ªDose;2021-03-11;272
2ªDose;2021-03-12;517
2ªDose;2021-03-13;2
2ªDose;2021-03-14;2
2ªDose;2021-03-15;183
2ªDose;2021-03-16;104
2ªDose;2021-03-17;82
2ªDose;2021-03-18;105
2ªDose;2021-03-19;81
2ªDose;2021-03-22;40
2ªDose;2021-03-23;254
2ªDose;2021-03-24;1107
2ªDose;2021-03-25;438
2ªDose;2021-03-26;347
2ªDose;2021-03-27;51
2ªDose;2021-03-28;1
2ªDose;2021-03-29;257
2ªDose;2021-03-30;244
2ªDose;2021-03-31;264
2ªDose;2021-04-01;116
2ªDose;2021-04-02;58
2ªDose;2021-04-05;1522
2ªDose;2021-04-06;724
2ªDose;2021-04-07;297
2ªDose;2021-04-08;364
2ªDose;2021-04-09;1623
2ªDose;2021-04-12;26
2ªDose;2021-04-13;6
2ªDose;2021-04-14;297
2ªDose;2021-04-15;3093
2ªDose;2021-04-16;1409
2ªDose;2021-04-18;1
2ªDose;2021-04-19;445
2ªDose;2021-04-20;209
2ªDose;2021-04-21;64
2ªDose;2021-04-22;269
2ªDose;2021-04-23;61
2ªDose;2021-04-26;121
2ªDose;2021-04-27;41
2ªDose;2021-04-28;19
2ªDose;2021-04-29;13
2ªDose;2021-04-30;24
