Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;49
1ªDose;2021-01-22;209
1ªDose;2021-01-25;58
1ªDose;2021-01-26;48
1ªDose;2021-01-27;57
1ªDose;2021-02-04;174
1ªDose;2021-02-06;11
1ªDose;2021-02-08;140
1ªDose;2021-02-09;80
1ªDose;2021-02-11;157
1ªDose;2021-02-12;22
1ªDose;2021-02-15;62
1ªDose;2021-02-16;74
1ªDose;2021-02-17;2
1ªDose;2021-03-02;28
1ªDose;2021-03-03;4
1ªDose;2021-03-05;4
1ªDose;2021-03-09;87
1ªDose;2021-03-10;48
1ªDose;2021-03-11;162
1ªDose;2021-03-15;143
1ªDose;2021-03-16;223
1ªDose;2021-03-22;45
1ªDose;2021-03-23;96
1ªDose;2021-03-24;217
1ªDose;2021-03-25;156
1ªDose;2021-03-26;108
1ªDose;2021-03-29;226
1ªDose;2021-03-30;243
1ªDose;2021-03-31;162
1ªDose;2021-04-05;302
1ªDose;2021-04-06;1
1ªDose;2021-04-07;8
1ªDose;2021-04-12;163
1ªDose;2021-04-15;1
1ªDose;2021-04-20;1
1ªDose;2021-04-24;2
1ªDose;2021-04-29;1
2ªDose;2021-01-21;1
2ªDose;2021-02-04;2
2ªDose;2021-02-08;3
2ªDose;2021-02-10;4
2ªDose;2021-02-11;29
2ªDose;2021-02-12;128
2ªDose;2021-02-15;75
2ªDose;2021-02-16;4
2ªDose;2021-02-17;71
2ªDose;2021-02-18;73
2ªDose;2021-02-19;5
2ªDose;2021-02-22;3
2ªDose;2021-02-23;2
2ªDose;2021-02-24;2
2ªDose;2021-03-02;313
2ªDose;2021-03-03;71
2ªDose;2021-03-04;20
2ªDose;2021-03-05;5
2ªDose;2021-03-09;3
2ªDose;2021-03-10;1
2ªDose;2021-03-11;121
2ªDose;2021-03-12;29
2ªDose;2021-03-15;52
2ªDose;2021-03-16;77
2ªDose;2021-03-17;1
2ªDose;2021-03-19;1
2ªDose;2021-03-22;7
2ªDose;2021-03-24;1
2ªDose;2021-03-26;2
2ªDose;2021-03-31;7
2ªDose;2021-04-01;1
2ªDose;2021-04-06;113
2ªDose;2021-04-08;262
2ªDose;2021-04-13;124
2ªDose;2021-04-14;20
2ªDose;2021-04-16;45
2ªDose;2021-04-19;196
2ªDose;2021-04-20;251
2ªDose;2021-04-23;61
2ªDose;2021-04-24;11
2ªDose;2021-04-26;44
2ªDose;2021-04-27;18
2ªDose;2021-04-29;1
