Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-22;66
1ªDose;2021-01-23;359
1ªDose;2021-01-24;184
1ªDose;2021-01-25;25
1ªDose;2021-01-26;20
1ªDose;2021-01-27;158
1ªDose;2021-01-28;171
1ªDose;2021-01-29;90
1ªDose;2021-01-30;191
1ªDose;2021-02-01;10
1ªDose;2021-02-02;5
1ªDose;2021-02-04;17
1ªDose;2021-02-06;230
1ªDose;2021-02-07;232
1ªDose;2021-02-08;43
1ªDose;2021-02-09;151
1ªDose;2021-02-10;39
1ªDose;2021-02-11;48
1ªDose;2021-02-12;20
1ªDose;2021-02-13;152
1ªDose;2021-02-14;1
1ªDose;2021-02-15;227
1ªDose;2021-02-16;156
1ªDose;2021-02-17;78
1ªDose;2021-02-18;61
1ªDose;2021-02-19;13
1ªDose;2021-02-22;1
1ªDose;2021-02-23;2
1ªDose;2021-02-24;1
1ªDose;2021-02-25;1
1ªDose;2021-02-26;4
1ªDose;2021-02-27;9
1ªDose;2021-03-01;204
1ªDose;2021-03-02;298
1ªDose;2021-03-03;189
1ªDose;2021-03-04;127
1ªDose;2021-03-05;72
1ªDose;2021-03-06;1
1ªDose;2021-03-08;70
1ªDose;2021-03-09;298
1ªDose;2021-03-10;233
1ªDose;2021-03-11;149
1ªDose;2021-03-12;100
1ªDose;2021-03-13;5
1ªDose;2021-03-15;125
1ªDose;2021-03-16;111
1ªDose;2021-03-17;151
1ªDose;2021-03-18;162
1ªDose;2021-03-19;150
1ªDose;2021-03-20;1
1ªDose;2021-03-22;347
1ªDose;2021-03-23;316
1ªDose;2021-03-24;191
1ªDose;2021-03-25;115
1ªDose;2021-03-26;76
1ªDose;2021-03-29;580
1ªDose;2021-03-30;534
1ªDose;2021-03-31;247
1ªDose;2021-04-05;168
1ªDose;2021-04-06;216
1ªDose;2021-04-07;134
1ªDose;2021-04-09;51
1ªDose;2021-04-12;79
1ªDose;2021-04-13;108
1ªDose;2021-04-14;197
1ªDose;2021-04-15;170
1ªDose;2021-04-16;171
1ªDose;2021-04-17;26
1ªDose;2021-04-19;2
1ªDose;2021-04-20;63
1ªDose;2021-04-21;312
1ªDose;2021-04-22;53
1ªDose;2021-04-23;48
1ªDose;2021-04-24;67
1ªDose;2021-04-26;14
1ªDose;2021-04-27;15
1ªDose;2021-04-28;8
1ªDose;2021-04-29;6
1ªDose;2021-04-30;15
2ªDose;2021-02-10;1
2ªDose;2021-02-12;48
2ªDose;2021-02-13;502
2ªDose;2021-02-15;33
2ªDose;2021-02-16;17
2ªDose;2021-02-17;4
2ªDose;2021-02-18;2
2ªDose;2021-02-19;1
2ªDose;2021-02-22;9
2ªDose;2021-02-23;1
2ªDose;2021-02-24;2
2ªDose;2021-02-25;1
2ªDose;2021-02-26;2
2ªDose;2021-02-27;71
2ªDose;2021-03-02;2
2ªDose;2021-03-03;21
2ªDose;2021-03-04;3
2ªDose;2021-03-06;218
2ªDose;2021-03-07;217
2ªDose;2021-03-08;110
2ªDose;2021-03-09;69
2ªDose;2021-03-10;51
2ªDose;2021-03-11;18
2ªDose;2021-03-12;98
2ªDose;2021-03-13;137
2ªDose;2021-03-15;202
2ªDose;2021-03-16;113
2ªDose;2021-03-17;66
2ªDose;2021-03-18;53
2ªDose;2021-03-19;4
2ªDose;2021-03-22;4
2ªDose;2021-03-23;5
2ªDose;2021-03-24;1
2ªDose;2021-03-26;10
2ªDose;2021-03-29;8
2ªDose;2021-03-30;63
2ªDose;2021-03-31;98
2ªDose;2021-04-05;236
2ªDose;2021-04-06;174
2ªDose;2021-04-07;295
2ªDose;2021-04-08;1
2ªDose;2021-04-09;150
2ªDose;2021-04-12;176
2ªDose;2021-04-13;77
2ªDose;2021-04-14;164
2ªDose;2021-04-15;154
2ªDose;2021-04-16;151
2ªDose;2021-04-19;401
2ªDose;2021-04-20;628
2ªDose;2021-04-22;116
2ªDose;2021-04-23;105
2ªDose;2021-04-24;28
2ªDose;2021-04-26;68
2ªDose;2021-04-27;28
2ªDose;2021-04-28;6
2ªDose;2021-04-29;9
2ªDose;2021-04-30;12
