Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;29
1ªDose;2021-01-22;1
1ªDose;2021-01-29;2
1ªDose;2021-02-01;39
1ªDose;2021-02-02;6
1ªDose;2021-02-03;5
1ªDose;2021-02-04;12
1ªDose;2021-02-05;14
1ªDose;2021-02-10;13
1ªDose;2021-02-11;8
1ªDose;2021-02-18;2
1ªDose;2021-02-23;3
1ªDose;2021-02-25;1
1ªDose;2021-02-26;1
1ªDose;2021-03-01;2
1ªDose;2021-03-02;23
1ªDose;2021-03-03;3
1ªDose;2021-03-04;1
1ªDose;2021-03-08;9
1ªDose;2021-03-09;1
1ªDose;2021-03-10;5
1ªDose;2021-03-12;20
1ªDose;2021-03-15;10
1ªDose;2021-03-17;22
1ªDose;2021-03-18;11
1ªDose;2021-03-19;11
1ªDose;2021-03-20;1
1ªDose;2021-03-22;4
1ªDose;2021-03-23;2
1ªDose;2021-03-24;4
1ªDose;2021-03-25;3
1ªDose;2021-03-26;14
1ªDose;2021-03-29;28
1ªDose;2021-03-30;22
1ªDose;2021-03-31;12
1ªDose;2021-04-01;7
1ªDose;2021-04-05;9
1ªDose;2021-04-06;20
1ªDose;2021-04-07;16
1ªDose;2021-04-08;22
1ªDose;2021-04-09;9
1ªDose;2021-04-12;4
1ªDose;2021-04-14;13
1ªDose;2021-04-15;23
1ªDose;2021-04-16;10
1ªDose;2021-04-19;9
1ªDose;2021-04-20;4
2ªDose;2021-02-11;25
2ªDose;2021-02-12;2
2ªDose;2021-02-15;2
2ªDose;2021-02-18;2
2ªDose;2021-02-23;43
2ªDose;2021-02-24;5
2ªDose;2021-02-25;12
2ªDose;2021-02-26;20
2ªDose;2021-03-05;11
2ªDose;2021-03-08;2
2ªDose;2021-03-10;6
2ªDose;2021-03-12;2
2ªDose;2021-03-15;1
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;6
2ªDose;2021-03-25;13
2ªDose;2021-03-26;3
2ªDose;2021-03-30;1
2ªDose;2021-03-31;8
2ªDose;2021-04-01;1
2ªDose;2021-04-05;4
2ªDose;2021-04-06;7
2ªDose;2021-04-07;14
2ªDose;2021-04-08;6
2ªDose;2021-04-09;1
2ªDose;2021-04-12;1
2ªDose;2021-04-13;12
2ªDose;2021-04-14;9
2ªDose;2021-04-15;8
2ªDose;2021-04-16;9
2ªDose;2021-04-19;11
2ªDose;2021-04-20;15
2ªDose;2021-04-23;8
2ªDose;2021-04-26;1
2ªDose;2021-04-27;1
2ªDose;2021-04-28;1
2ªDose;2021-04-30;1
