Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;1
1ªDose;2021-01-28;214
1ªDose;2021-01-29;143
1ªDose;2021-02-01;59
1ªDose;2021-02-02;108
1ªDose;2021-02-03;15
1ªDose;2021-02-05;1
1ªDose;2021-03-01;145
1ªDose;2021-03-02;404
1ªDose;2021-03-03;107
1ªDose;2021-03-04;11
1ªDose;2021-04-16;332
1ªDose;2021-04-17;9
1ªDose;2021-04-18;2
1ªDose;2021-04-19;130
1ªDose;2021-04-20;72
1ªDose;2021-04-22;21
1ªDose;2021-04-23;156
1ªDose;2021-04-24;2
1ªDose;2021-04-26;35
1ªDose;2021-04-27;9
1ªDose;2021-04-28;1
1ªDose;2021-04-29;1
2ªDose;2021-04-22;90
2ªDose;2021-04-23;72
2ªDose;2021-04-26;18
2ªDose;2021-04-27;14
2ªDose;2021-04-30;1
