Dose Aplicada;Data;Quantidade
1ªDose;2021-01-27;42
1ªDose;2021-01-28;16
1ªDose;2021-01-29;59
1ªDose;2021-02-01;34
1ªDose;2021-02-02;43
1ªDose;2021-02-03;22
1ªDose;2021-02-04;21
1ªDose;2021-02-05;11
1ªDose;2021-02-26;75
1ªDose;2021-03-01;35
1ªDose;2021-03-02;14
1ªDose;2021-03-03;130
1ªDose;2021-03-04;11
1ªDose;2021-03-09;11
1ªDose;2021-03-10;2
1ªDose;2021-03-18;1
1ªDose;2021-04-12;65
1ªDose;2021-04-13;6
1ªDose;2021-04-14;6
1ªDose;2021-04-15;13
1ªDose;2021-04-16;7
1ªDose;2021-04-19;47
1ªDose;2021-04-20;109
1ªDose;2021-04-22;9
1ªDose;2021-04-23;43
1ªDose;2021-04-28;2
1ªDose;2021-04-29;1
2ªDose;2021-04-20;1
2ªDose;2021-04-22;3
2ªDose;2021-04-26;2
2ªDose;2021-04-27;3
2ªDose;2021-04-28;1
2ªDose;2021-04-30;1
