;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-02-24;100.0;
2021-02-25;100.0;
2021-02-26;100.0;
2021-02-27;100.0;
2021-02-28;100.0;
2021-03-01;100.0;
2021-03-02;100.0;
2021-03-03;100.0;
2021-03-04;100.0;
2021-03-05;100.0;
2021-03-06;100.0;
2021-03-07;100.0;
2021-03-08;100.0;
2021-03-09;100.0;
2021-03-10;100.0;
2021-03-11;15.789473684210526;
2021-03-12;2.1739130434782608;
2021-03-13;1.8181818181818181;
2021-03-14;1.8181818181818181;
2021-03-15;1.8181818181818181;
2021-03-16;1.8181818181818181;
2021-03-17;1.8181818181818181;
2021-03-18;1.8181818181818181;
2021-03-19;1.8181818181818181;
2021-03-20;1.8181818181818181;
2021-03-21;1.8181818181818181;
2021-03-22;1.8181818181818181;
2021-03-23;1.8181818181818181;
2021-03-24;1.8181818181818181;
2021-03-25;1.8181818181818181;
2021-03-26;1.8181818181818181;
2021-03-27;1.8181818181818181;
2021-03-28;1.8181818181818181;
2021-03-29;1.8181818181818181;
2021-03-30;1.8181818181818181;
2021-03-31;1.8181818181818181;
2021-04-01;1.8181818181818181;
2021-04-02;1.8181818181818181;
2021-04-03;33.333333333333336;
2021-04-04;33.333333333333336;
2021-04-05;6.172839506172839;
2021-04-06;35.042735042735046;
2021-04-07;38.70967741935484;
2021-04-08;7.142857142857143;
2021-04-09;9.30232558139535;
2021-04-10;36.41304347826087;
2021-04-11;36.41304347826087;
2021-04-12;2.1739130434782608;
2021-04-13;5.729166666666667;
2021-04-14;5.729166666666667;
2021-04-15;3.1088082901554404;
2021-04-16;2.0408163265306123;
2021-04-17;1.6326530612244898;
2021-04-18;27.32732732732733;
2021-04-19;1.8018018018018018;
2021-04-20;1.2012012012012012;
2021-04-21;2.202643171806167;
2021-04-22;3.658536585365854;
2021-04-23;3.6511156186612577;
2021-04-24;5.566600397614314;
2021-04-25;5.566600397614314;
2021-04-26;0.0;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
2021-04-17;;100.0
2021-04-18;;100.0
2021-04-19;;100.0
2021-04-20;;100.0
2021-04-21;;100.0
2021-04-22;;0.0
2021-04-23;;0.0
2021-04-24;;0.0
2021-04-25;;0.0
2021-04-26;;0.0
2021-04-27;;0.0
2021-04-28;;0.0
2021-04-29;;0.0
2021-04-30;;0.0
2021-05-01;;0.0
2021-05-02;;0.0
2021-05-03;;0.0
2021-05-04;;0.0
