Dose Aplicada;Data;Quantidade
1ªDose;2021-02-11;11
1ªDose;2021-03-02;10
1ªDose;2021-03-11;6
1ªDose;2021-03-12;54
1ªDose;2021-03-17;20
1ªDose;2021-03-19;19
1ªDose;2021-03-22;28
1ªDose;2021-03-23;161
1ªDose;2021-03-24;48
1ªDose;2021-03-25;7
1ªDose;2021-03-26;104
1ªDose;2021-03-30;111
1ªDose;2021-03-31;10
1ªDose;2021-04-05;2
1ªDose;2021-04-06;1
1ªDose;2021-04-07;158
1ªDose;2021-04-08;16
1ªDose;2021-04-09;4
1ªDose;2021-04-13;20
2ªDose;2021-03-04;39
2ªDose;2021-03-16;10
2ªDose;2021-03-25;10
2ªDose;2021-04-05;37
2ªDose;2021-04-07;28
2ªDose;2021-04-12;9
2ªDose;2021-04-13;182
2ªDose;2021-04-14;30
2ªDose;2021-04-15;37
2ªDose;2021-04-16;98
2ªDose;2021-04-20;104
2ªDose;2021-04-22;10
2ªDose;2021-04-28;47
2ªDose;2021-04-29;10
