Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;3
1ªDose;2021-01-22;8
1ªDose;2021-01-25;2
1ªDose;2021-01-27;22
1ªDose;2021-01-28;1224
1ªDose;2021-01-29;835
1ªDose;2021-01-30;196
1ªDose;2021-01-31;7
1ªDose;2021-02-01;814
1ªDose;2021-02-02;1603
1ªDose;2021-02-03;2422
1ªDose;2021-02-04;1827
1ªDose;2021-02-05;1249
1ªDose;2021-02-06;107
1ªDose;2021-02-07;16
1ªDose;2021-02-08;992
1ªDose;2021-02-09;815
1ªDose;2021-02-10;781
1ªDose;2021-02-11;698
1ªDose;2021-02-12;492
1ªDose;2021-02-13;18
1ªDose;2021-02-14;9
1ªDose;2021-02-15;26
1ªDose;2021-02-16;25
1ªDose;2021-02-17;20
1ªDose;2021-02-18;341
1ªDose;2021-02-19;242
1ªDose;2021-02-20;6
1ªDose;2021-02-22;138
1ªDose;2021-02-23;127
1ªDose;2021-02-24;169
1ªDose;2021-02-25;159
1ªDose;2021-02-26;156
1ªDose;2021-02-27;19
1ªDose;2021-02-28;1
1ªDose;2021-03-01;1855
1ªDose;2021-03-02;2476
1ªDose;2021-03-03;2451
1ªDose;2021-03-04;2421
1ªDose;2021-03-05;2140
1ªDose;2021-03-06;302
1ªDose;2021-03-07;15
1ªDose;2021-03-08;2511
1ªDose;2021-03-09;2012
1ªDose;2021-03-10;1603
1ªDose;2021-03-11;1625
1ªDose;2021-03-12;1084
1ªDose;2021-03-13;272
1ªDose;2021-03-14;16
1ªDose;2021-03-15;859
1ªDose;2021-03-16;974
1ªDose;2021-03-17;845
1ªDose;2021-03-18;460
1ªDose;2021-03-19;423
1ªDose;2021-03-20;34
1ªDose;2021-03-22;202
1ªDose;2021-03-23;244
1ªDose;2021-03-24;3729
1ªDose;2021-03-25;7086
1ªDose;2021-03-26;6617
1ªDose;2021-03-27;5048
1ªDose;2021-03-28;4672
1ªDose;2021-03-29;6454
1ªDose;2021-03-30;6166
1ªDose;2021-03-31;4684
1ªDose;2021-04-01;2565
1ªDose;2021-04-02;728
1ªDose;2021-04-03;2411
1ªDose;2021-04-04;872
1ªDose;2021-04-05;3266
1ªDose;2021-04-06;3488
1ªDose;2021-04-07;2636
1ªDose;2021-04-08;1161
1ªDose;2021-04-09;1154
1ªDose;2021-04-10;3694
1ªDose;2021-04-11;3350
1ªDose;2021-04-12;3012
1ªDose;2021-04-13;4150
1ªDose;2021-04-14;4797
1ªDose;2021-04-15;2539
1ªDose;2021-04-16;1404
1ªDose;2021-04-17;1138
1ªDose;2021-04-18;1282
1ªDose;2021-04-19;2685
1ªDose;2021-04-20;3308
1ªDose;2021-04-21;2700
1ªDose;2021-04-22;3853
1ªDose;2021-04-23;3589
1ªDose;2021-04-24;1294
1ªDose;2021-04-25;314
1ªDose;2021-04-26;1932
1ªDose;2021-04-27;1568
1ªDose;2021-04-28;2454
1ªDose;2021-04-29;2530
1ªDose;2021-04-30;1430
1ªDose;2021-05-01;285
2ªDose;2021-01-29;4
2ªDose;2021-02-01;3
2ªDose;2021-02-03;1
2ªDose;2021-02-04;4
2ªDose;2021-02-08;3
2ªDose;2021-02-09;1
2ªDose;2021-02-10;3
2ªDose;2021-02-11;4
2ªDose;2021-02-12;16
2ªDose;2021-02-18;2
2ªDose;2021-02-19;2
2ªDose;2021-02-22;2
2ªDose;2021-02-24;1
2ªDose;2021-02-25;6
2ªDose;2021-02-26;1
2ªDose;2021-03-02;3
2ªDose;2021-03-03;5
2ªDose;2021-03-04;6
2ªDose;2021-03-05;4
2ªDose;2021-03-08;4
2ªDose;2021-03-09;4
2ªDose;2021-03-10;5
2ªDose;2021-03-12;1
2ªDose;2021-03-15;4
2ªDose;2021-03-16;26
2ªDose;2021-03-17;1
2ªDose;2021-03-18;3
2ªDose;2021-03-19;4
2ªDose;2021-03-23;1
2ªDose;2021-03-24;3
2ªDose;2021-03-25;3
2ªDose;2021-03-26;16
2ªDose;2021-03-27;13
2ªDose;2021-03-28;3
2ªDose;2021-03-29;3
2ªDose;2021-03-30;3
2ªDose;2021-03-31;2
2ªDose;2021-04-01;1
2ªDose;2021-04-03;2
2ªDose;2021-04-04;6
2ªDose;2021-04-05;18
2ªDose;2021-04-06;29
2ªDose;2021-04-07;5
2ªDose;2021-04-08;6
2ªDose;2021-04-09;6
2ªDose;2021-04-10;17
2ªDose;2021-04-11;6
2ªDose;2021-04-12;17
2ªDose;2021-04-13;14
2ªDose;2021-04-14;7
2ªDose;2021-04-15;13
2ªDose;2021-04-16;5
2ªDose;2021-04-17;7
2ªDose;2021-04-18;10
2ªDose;2021-04-19;15
2ªDose;2021-04-20;38
2ªDose;2021-04-21;20
2ªDose;2021-04-22;1347
2ªDose;2021-04-23;682
2ªDose;2021-04-24;509
2ªDose;2021-04-25;310
2ªDose;2021-04-26;445
2ªDose;2021-04-27;731
2ªDose;2021-04-28;1175
2ªDose;2021-04-29;857
2ªDose;2021-04-30;365
2ªDose;2021-05-01;22
