Data;Quantidade;Dose Aplicada
2021-02-24;2;2ªDose
2021-02-24;9;1ªDose
2021-04-12;0;2ªDose
2021-04-12;62;1ªDose
2021-04-08;0;2ªDose
2021-04-08;35;1ªDose
2021-04-05;0;2ªDose
2021-04-05;52;1ªDose
2021-02-18;2;2ªDose
2021-02-18;11;1ªDose
2021-03-30;0;2ªDose
2021-03-30;40;1ªDose
2021-04-07;0;2ªDose
2021-04-07;77;1ªDose
2021-04-13;18;2ªDose
2021-04-13;8;1ªDose
2021-01-25;0;2ªDose
2021-01-25;3;1ªDose
2021-03-29;1;2ªDose
2021-03-29;30;1ªDose
2021-03-19;0;2ªDose
2021-03-19;10;1ªDose
2021-04-06;0;2ªDose
2021-04-06;75;1ªDose
2021-03-11;0;2ªDose
2021-03-11;48;1ªDose
2021-03-31;11;2ªDose
2021-03-31;28;1ªDose
2021-04-16;0;2ªDose
2021-04-16;8;1ªDose
2021-03-23;0;2ªDose
2021-03-23;10;1ªDose
2021-03-16;10;2ªDose
2021-03-16;0;1ªDose
2021-03-05;0;2ªDose
2021-03-05;10;1ªDose
2021-04-09;0;2ªDose
2021-04-09;9;1ªDose
2021-01-26;0;2ªDose
2021-01-26;3;1ªDose
2021-02-11;0;2ªDose
2021-02-11;10;1ªDose
2021-02-25;5;2ªDose
2021-02-25;0;1ªDose
2021-01-29;0;2ªDose
2021-01-29;10;1ªDose
2021-04-19;19;2ªDose
2021-04-19;8;1ªDose
2021-02-09;0;2ªDose
2021-02-09;10;1ªDose
2021-02-05;0;2ªDose
2021-02-05;22;1ªDose
2021-01-22;0;2ªDose
2021-01-22;5;1ªDose
2021-04-15;0;2ªDose
2021-04-15;18;1ªDose
2021-04-20;36;2ªDose
2021-04-20;0;1ªDose
2021-03-18;10;2ªDose
2021-03-18;0;1ªDose
2021-04-22;27;2ªDose
2021-04-22;5;1ªDose
2021-03-10;4;2ªDose
2021-03-10;0;1ªDose
2021-04-14;0;2ªDose
2021-04-14;1;1ªDose
2021-04-28;2;2ªDose
2021-04-28;0;1ªDose
2021-02-22;5;2ªDose
2021-02-22;0;1ªDose
2021-04-27;27;2ªDose
2021-04-27;0;1ªDose
2021-04-26;17;2ªDose
2021-04-26;1;1ªDose
2021-03-22;0;2ªDose
2021-03-22;10;1ªDose
2021-01-28;0;2ªDose
2021-01-28;3;1ªDose
2021-02-19;1;2ªDose
2021-02-19;0;1ªDose
2021-03-02;4;2ªDose
2021-03-02;0;1ªDose
2021-03-08;1;2ªDose
2021-03-08;0;1ªDose
2021-01-27;0;2ªDose
2021-01-27;5;1ªDose
2021-03-04;1;2ªDose
2021-03-04;0;1ªDose
2021-02-04;0;2ªDose
2021-02-04;2;1ªDose
2021-02-23;1;2ªDose
2021-02-23;0;1ªDose
2021-03-01;1;2ªDose
2021-03-01;0;1ªDose
2021-02-03;0;2ªDose
2021-02-03;1;1ªDose
2021-03-03;1;2ªDose
2021-03-03;0;1ªDose
