Data;Quantidade;Dose Aplicada
2021-03-16;80;1ªDose
2021-03-16;2;2ªDose
2021-04-08;66;1ªDose
2021-04-08;44;2ªDose
2021-04-05;171;1ªDose
2021-04-05;62;2ªDose
2021-03-26;216;1ªDose
2021-03-26;0;2ªDose
2021-04-15;73;1ªDose
2021-04-15;98;2ªDose
2021-04-14;15;1ªDose
2021-04-14;94;2ªDose
2021-03-23;41;1ªDose
2021-03-23;10;2ªDose
2021-03-11;61;1ªDose
2021-03-11;18;2ªDose
2021-02-03;36;1ªDose
2021-02-03;0;2ªDose
2021-04-06;150;1ªDose
2021-04-06;45;2ªDose
2021-03-31;128;1ªDose
2021-03-31;18;2ªDose
2021-03-24;174;1ªDose
2021-03-24;7;2ªDose
2021-02-25;23;1ªDose
2021-02-25;2;2ªDose
2021-03-08;50;1ªDose
2021-03-08;0;2ªDose
2021-04-16;11;1ªDose
2021-04-16;150;2ªDose
2021-03-22;101;1ªDose
2021-03-22;1;2ªDose
2021-01-29;71;1ªDose
2021-01-29;0;2ªDose
2021-03-25;39;1ªDose
2021-03-25;0;2ªDose
2021-03-02;3;1ªDose
2021-03-02;8;2ªDose
2021-03-17;44;1ªDose
2021-03-17;13;2ªDose
2021-03-27;65;1ªDose
2021-03-27;0;2ªDose
2021-03-15;10;1ªDose
2021-03-15;11;2ªDose
2021-04-01;7;1ªDose
2021-04-01;2;2ªDose
2021-02-24;21;1ªDose
2021-02-24;0;2ªDose
2021-03-29;91;1ªDose
2021-03-29;28;2ªDose
2021-03-09;94;1ªDose
2021-03-09;2;2ªDose
2021-02-26;18;1ªDose
2021-02-26;0;2ªDose
2021-04-09;2;1ªDose
2021-04-09;19;2ªDose
2021-01-22;40;1ªDose
2021-01-22;0;2ªDose
2021-03-19;107;1ªDose
2021-03-19;29;2ªDose
2021-02-01;46;1ªDose
2021-02-01;0;2ªDose
2021-04-10;188;1ªDose
2021-04-10;2;2ªDose
2021-04-13;30;1ªDose
2021-04-13;85;2ªDose
2021-03-30;69;1ªDose
2021-03-30;20;2ªDose
2021-03-10;10;1ªDose
2021-03-10;0;2ªDose
2021-01-21;24;1ªDose
2021-01-21;0;2ªDose
2021-04-07;100;1ªDose
2021-04-07;37;2ªDose
2021-02-02;43;1ªDose
2021-02-02;0;2ªDose
2021-04-12;25;1ªDose
2021-04-12;63;2ªDose
2021-03-05;32;1ªDose
2021-03-05;0;2ªDose
2021-03-03;20;1ªDose
2021-03-03;10;2ªDose
2021-02-11;0;1ªDose
2021-02-11;14;2ªDose
2021-03-04;20;1ªDose
2021-03-04;0;2ªDose
2021-02-18;0;1ªDose
2021-02-18;12;2ªDose
2021-02-19;18;1ªDose
2021-02-19;0;2ªDose
2021-04-19;24;1ªDose
2021-04-19;78;2ªDose
2021-04-20;6;1ªDose
2021-04-20;56;2ªDose
2021-02-23;10;1ªDose
2021-02-23;0;2ªDose
2021-02-10;10;1ªDose
2021-02-10;1;2ªDose
2021-04-22;4;1ªDose
2021-04-22;34;2ªDose
2021-02-09;10;1ªDose
2021-02-09;0;2ªDose
2021-04-26;15;1ªDose
2021-04-26;31;2ªDose
2021-04-28;0;1ªDose
2021-04-28;11;2ªDose
2021-04-27;10;1ªDose
2021-04-27;54;2ªDose
2021-02-04;1;1ªDose
2021-02-04;0;2ªDose
2021-01-27;3;1ªDose
2021-01-27;0;2ªDose
2021-01-28;2;1ªDose
2021-01-28;0;2ªDose
2021-04-23;10;1ªDose
2021-04-23;4;2ªDose
2021-01-19;2;1ªDose
2021-01-19;0;2ªDose
2021-03-01;1;1ªDose
2021-03-01;0;2ªDose
2021-02-12;0;1ªDose
2021-02-12;1;2ªDose
