Data;Quantidade;Dose Aplicada
2021-03-04;10;1ªDose
2021-03-04;11;2ªDose
2021-04-08;49;1ªDose
2021-04-08;0;2ªDose
2021-04-06;30;1ªDose
2021-04-06;50;2ªDose
2021-03-01;10;1ªDose
2021-03-01;0;2ªDose
2021-03-31;28;1ªDose
2021-03-31;0;2ªDose
2021-03-16;30;1ªDose
2021-03-16;0;2ªDose
2021-02-19;0;1ªDose
2021-02-19;11;2ªDose
2021-02-10;11;1ªDose
2021-02-10;22;2ªDose
2021-03-10;40;1ªDose
2021-03-10;0;2ªDose
2021-03-23;59;1ªDose
2021-03-23;0;2ªDose
2021-01-21;24;1ªDose
2021-01-21;0;2ªDose
2021-04-01;46;1ªDose
2021-04-01;0;2ªDose
2021-01-29;46;1ªDose
2021-01-29;0;2ªDose
2021-03-27;10;1ªDose
2021-03-27;0;2ªDose
2021-03-03;0;1ªDose
2021-03-03;20;2ªDose
2021-04-09;40;1ªDose
2021-04-09;10;2ªDose
2021-03-18;20;1ªDose
2021-03-18;0;2ªDose
2021-03-19;10;1ªDose
2021-03-19;9;2ªDose
2021-03-02;10;1ªDose
2021-03-02;0;2ªDose
2021-03-25;66;1ªDose
2021-03-25;0;2ªDose
2021-03-30;42;1ªDose
2021-03-30;30;2ªDose
2021-02-11;20;1ªDose
2021-02-11;1;2ªDose
2021-02-26;9;1ªDose
2021-02-26;0;2ªDose
