Dose Aplicada;Data;Quantidade
1ªDose;2021-01-23;28
1ªDose;2021-01-25;3
1ªDose;2021-01-29;1
1ªDose;2021-02-01;14
1ªDose;2021-02-02;32
1ªDose;2021-02-03;29
1ªDose;2021-02-04;39
1ªDose;2021-02-05;6
1ªDose;2021-02-09;3
1ªDose;2021-02-11;40
1ªDose;2021-02-12;21
1ªDose;2021-02-13;1
1ªDose;2021-02-18;36
1ªDose;2021-02-19;19
1ªDose;2021-03-05;40
1ªDose;2021-03-06;1
1ªDose;2021-03-08;9
1ªDose;2021-03-09;39
1ªDose;2021-03-10;19
1ªDose;2021-03-11;23
1ªDose;2021-03-12;14
1ªDose;2021-03-13;24
1ªDose;2021-03-15;8
1ªDose;2021-03-16;20
1ªDose;2021-03-17;3
1ªDose;2021-03-18;9
1ªDose;2021-03-19;211
1ªDose;2021-03-22;142
1ªDose;2021-03-23;11
1ªDose;2021-03-24;168
1ªDose;2021-03-25;465
1ªDose;2021-03-26;322
1ªDose;2021-03-29;7
1ªDose;2021-03-30;32
1ªDose;2021-03-31;300
1ªDose;2021-04-05;6
1ªDose;2021-04-06;39
1ªDose;2021-04-07;376
1ªDose;2021-04-08;166
1ªDose;2021-04-09;49
1ªDose;2021-04-12;137
1ªDose;2021-04-13;169
1ªDose;2021-04-14;125
1ªDose;2021-04-16;3
1ªDose;2021-04-20;3
1ªDose;2021-04-23;5
1ªDose;2021-04-27;1
2ªDose;2021-02-12;36
2ªDose;2021-02-13;244
2ªDose;2021-02-18;27
2ªDose;2021-02-19;17
2ªDose;2021-02-23;40
2ªDose;2021-02-24;30
2ªDose;2021-02-25;13
2ªDose;2021-02-26;19
2ªDose;2021-03-01;30
2ªDose;2021-03-02;1
2ªDose;2021-03-03;3
2ªDose;2021-03-04;10
2ªDose;2021-03-05;1
2ªDose;2021-03-08;30
2ªDose;2021-03-09;9
2ªDose;2021-03-11;15
2ªDose;2021-03-12;17
2ªDose;2021-03-13;4
2ªDose;2021-03-15;2
2ªDose;2021-03-16;1
2ªDose;2021-03-17;6
2ªDose;2021-03-18;10
2ªDose;2021-03-19;1
2ªDose;2021-03-24;5
2ªDose;2021-03-26;12
2ªDose;2021-03-29;16
2ªDose;2021-03-30;62
2ªDose;2021-03-31;29
2ªDose;2021-04-05;4
2ªDose;2021-04-06;10
2ªDose;2021-04-07;16
2ªDose;2021-04-08;35
2ªDose;2021-04-09;153
2ªDose;2021-04-12;71
2ªDose;2021-04-13;52
2ªDose;2021-04-14;221
2ªDose;2021-04-15;191
2ªDose;2021-04-16;174
2ªDose;2021-04-19;181
2ªDose;2021-04-20;193
2ªDose;2021-04-22;65
2ªDose;2021-04-23;235
2ªDose;2021-04-26;24
2ªDose;2021-04-27;35
2ªDose;2021-04-28;76
2ªDose;2021-04-29;50
2ªDose;2021-04-30;27
