Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;9
1ªDose;2021-01-22;17
1ªDose;2021-02-01;14
1ªDose;2021-02-02;10
1ªDose;2021-02-03;10
1ªDose;2021-02-04;10
1ªDose;2021-02-18;17
1ªDose;2021-02-19;22
1ªDose;2021-02-22;1
1ªDose;2021-02-23;1
1ªDose;2021-03-05;63
1ªDose;2021-03-09;19
1ªDose;2021-03-17;3
1ªDose;2021-03-24;21
1ªDose;2021-03-25;64
1ªDose;2021-03-29;9
1ªDose;2021-03-30;27
1ªDose;2021-03-31;27
1ªDose;2021-04-01;18
1ªDose;2021-04-12;16
1ªDose;2021-04-13;113
1ªDose;2021-04-14;27
1ªDose;2021-04-15;5
1ªDose;2021-04-16;7
1ªDose;2021-04-19;16
1ªDose;2021-04-21;135
1ªDose;2021-04-22;1
2ªDose;2021-02-15;1
2ªDose;2021-02-18;16
2ªDose;2021-02-19;20
2ªDose;2021-02-24;1
2ªDose;2021-02-25;1
2ªDose;2021-03-02;1
2ªDose;2021-03-03;2
2ªDose;2021-03-15;19
2ªDose;2021-03-16;10
2ªDose;2021-03-17;10
2ªDose;2021-04-12;3
2ªDose;2021-04-13;1
2ªDose;2021-04-14;32
2ªDose;2021-04-15;26
2ªDose;2021-04-16;13
2ªDose;2021-04-20;18
2ªDose;2021-04-21;30
2ªDose;2021-04-22;20
