Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-01-29;1
1ªDose;2021-02-13;10
1ªDose;2021-02-16;20
1ªDose;2021-02-18;9
1ªDose;2021-03-05;20
1ªDose;2021-03-10;29
1ªDose;2021-03-11;8
1ªDose;2021-03-18;14
1ªDose;2021-03-19;26
1ªDose;2021-03-22;10
1ªDose;2021-03-24;73
1ªDose;2021-03-25;28
1ªDose;2021-03-29;8
1ªDose;2021-03-30;35
1ªDose;2021-03-31;7
1ªDose;2021-04-01;17
1ªDose;2021-04-08;16
1ªDose;2021-04-09;10
1ªDose;2021-04-10;8
1ªDose;2021-04-13;27
1ªDose;2021-04-14;1
1ªDose;2021-04-15;17
1ªDose;2021-04-20;14
1ªDose;2021-04-22;2
1ªDose;2021-04-30;1
2ªDose;2021-02-10;10
2ªDose;2021-02-11;3
2ªDose;2021-02-12;3
2ªDose;2021-02-16;3
2ªDose;2021-02-17;2
2ªDose;2021-02-18;1
2ªDose;2021-03-06;9
2ªDose;2021-03-09;18
2ªDose;2021-03-11;9
2ªDose;2021-03-18;3
2ªDose;2021-03-19;1
2ªDose;2021-03-29;17
2ªDose;2021-03-30;2
2ªDose;2021-03-31;28
2ªDose;2021-04-01;6
2ªDose;2021-04-08;19
2ªDose;2021-04-09;21
2ªDose;2021-04-12;10
2ªDose;2021-04-13;19
2ªDose;2021-04-14;41
2ªDose;2021-04-15;32
2ªDose;2021-04-20;41
2ªDose;2021-04-22;21
2ªDose;2021-04-29;11
2ªDose;2021-04-30;8
