Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;3
1ªDose;2021-02-03;2
1ªDose;2021-02-04;3
1ªDose;2021-02-05;1
1ªDose;2021-02-08;2
1ªDose;2021-02-09;6
1ªDose;2021-02-10;17
1ªDose;2021-02-11;9
1ªDose;2021-02-12;12
1ªDose;2021-02-15;20
1ªDose;2021-02-16;36
1ªDose;2021-02-18;22
1ªDose;2021-02-22;27
1ªDose;2021-02-23;28
1ªDose;2021-02-24;11
1ªDose;2021-03-02;10
1ªDose;2021-03-03;32
1ªDose;2021-03-04;50
1ªDose;2021-03-05;20
1ªDose;2021-03-08;11
1ªDose;2021-03-09;1
1ªDose;2021-03-10;60
1ªDose;2021-03-15;11
1ªDose;2021-03-16;2
1ªDose;2021-03-17;40
1ªDose;2021-03-18;10
1ªDose;2021-03-21;1
1ªDose;2021-03-22;76
1ªDose;2021-03-23;34
1ªDose;2021-03-24;43
1ªDose;2021-03-25;22
1ªDose;2021-03-26;19
1ªDose;2021-03-29;109
1ªDose;2021-03-30;77
1ªDose;2021-03-31;4
1ªDose;2021-04-05;5
1ªDose;2021-04-06;72
1ªDose;2021-04-07;37
1ªDose;2021-04-08;25
1ªDose;2021-04-09;14
1ªDose;2021-04-12;14
1ªDose;2021-04-13;13
1ªDose;2021-04-14;35
1ªDose;2021-04-15;41
1ªDose;2021-04-16;29
1ªDose;2021-04-19;62
1ªDose;2021-04-20;28
1ªDose;2021-04-22;20
1ªDose;2021-04-23;15
1ªDose;2021-04-26;31
1ªDose;2021-04-27;31
1ªDose;2021-04-28;12
1ªDose;2021-04-29;11
1ªDose;2021-04-30;7
2ªDose;2021-02-10;9
2ªDose;2021-02-11;8
2ªDose;2021-02-12;4
2ªDose;2021-02-15;3
2ªDose;2021-02-16;3
2ªDose;2021-02-18;24
2ªDose;2021-02-19;10
2ªDose;2021-02-22;13
2ªDose;2021-02-23;9
2ªDose;2021-02-24;2
2ªDose;2021-02-25;2
2ªDose;2021-02-26;5
2ªDose;2021-03-01;3
2ªDose;2021-03-02;4
2ªDose;2021-03-03;7
2ªDose;2021-03-04;2
2ªDose;2021-03-08;21
2ªDose;2021-03-09;9
2ªDose;2021-03-11;8
2ªDose;2021-03-15;20
2ªDose;2021-03-16;8
2ªDose;2021-03-17;10
2ªDose;2021-03-18;11
2ªDose;2021-03-23;10
2ªDose;2021-03-24;4
2ªDose;2021-03-25;13
2ªDose;2021-03-26;1
2ªDose;2021-03-30;4
2ªDose;2021-03-31;51
2ªDose;2021-04-05;5
2ªDose;2021-04-07;42
2ªDose;2021-04-08;5
2ªDose;2021-04-09;5
2ªDose;2021-04-12;62
2ªDose;2021-04-13;18
2ªDose;2021-04-14;46
2ªDose;2021-04-15;7
2ªDose;2021-04-16;16
2ªDose;2021-04-19;98
2ªDose;2021-04-20;77
2ªDose;2021-04-21;4
2ªDose;2021-04-22;3
2ªDose;2021-04-23;3
2ªDose;2021-04-26;4
2ªDose;2021-04-27;80
2ªDose;2021-04-28;30
2ªDose;2021-04-29;1
2ªDose;2021-04-30;2
