Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;2
1ªDose;2021-01-18;4
1ªDose;2021-01-19;2
1ªDose;2021-01-20;17
1ªDose;2021-01-21;5
1ªDose;2021-01-22;18
1ªDose;2021-01-25;1
1ªDose;2021-01-26;31
1ªDose;2021-01-27;6
1ªDose;2021-01-28;5
1ªDose;2021-01-29;14
1ªDose;2021-02-09;5
1ªDose;2021-02-11;10
1ªDose;2021-02-12;23
1ªDose;2021-02-15;13
1ªDose;2021-02-16;15
1ªDose;2021-02-17;36
1ªDose;2021-02-18;24
1ªDose;2021-02-19;15
1ªDose;2021-02-22;12
1ªDose;2021-02-23;14
1ªDose;2021-02-24;9
1ªDose;2021-02-25;5
1ªDose;2021-02-26;6
1ªDose;2021-03-01;7
1ªDose;2021-03-02;109
1ªDose;2021-03-03;74
1ªDose;2021-03-04;135
1ªDose;2021-03-11;1
1ªDose;2021-03-15;1
1ªDose;2021-03-16;45
1ªDose;2021-03-17;45
1ªDose;2021-03-18;229
1ªDose;2021-03-19;30
1ªDose;2021-03-22;6
1ªDose;2021-03-23;6
1ªDose;2021-03-24;296
1ªDose;2021-03-25;309
1ªDose;2021-03-26;51
1ªDose;2021-03-29;6
1ªDose;2021-03-30;20
1ªDose;2021-03-31;63
1ªDose;2021-04-01;154
1ªDose;2021-04-05;93
1ªDose;2021-04-06;16
1ªDose;2021-04-07;34
1ªDose;2021-04-08;416
1ªDose;2021-04-12;15
1ªDose;2021-04-13;3
1ªDose;2021-04-14;15
1ªDose;2021-04-15;5
1ªDose;2021-04-16;3
1ªDose;2021-04-19;35
1ªDose;2021-04-20;29
1ªDose;2021-04-21;9
1ªDose;2021-04-22;28
1ªDose;2021-04-26;17
1ªDose;2021-04-27;2
1ªDose;2021-04-28;21
1ªDose;2021-04-29;1
2ªDose;2021-01-20;1
2ªDose;2021-02-11;39
2ªDose;2021-02-12;45
2ªDose;2021-02-15;6
2ªDose;2021-02-16;19
2ªDose;2021-02-17;22
2ªDose;2021-02-18;15
2ªDose;2021-02-19;5
2ªDose;2021-02-22;10
2ªDose;2021-02-23;2
2ªDose;2021-02-24;8
2ªDose;2021-02-25;3
2ªDose;2021-02-26;4
2ªDose;2021-03-01;2
2ªDose;2021-03-02;1
2ªDose;2021-03-03;3
2ªDose;2021-03-04;2
2ªDose;2021-03-09;21
2ªDose;2021-03-11;31
2ªDose;2021-03-12;8
2ªDose;2021-03-15;10
2ªDose;2021-03-16;35
2ªDose;2021-03-17;3
2ªDose;2021-03-18;10
2ªDose;2021-03-23;37
2ªDose;2021-03-24;44
2ªDose;2021-03-25;93
2ªDose;2021-03-26;11
2ªDose;2021-03-30;81
2ªDose;2021-03-31;32
2ªDose;2021-04-01;13
2ªDose;2021-04-05;33
2ªDose;2021-04-06;7
2ªDose;2021-04-07;2
2ªDose;2021-04-08;220
2ªDose;2021-04-09;28
2ªDose;2021-04-12;58
2ªDose;2021-04-14;147
2ªDose;2021-04-15;274
2ªDose;2021-04-16;40
2ªDose;2021-04-19;34
2ªDose;2021-04-20;89
2ªDose;2021-04-21;73
2ªDose;2021-04-22;41
2ªDose;2021-04-23;50
2ªDose;2021-04-26;85
2ªDose;2021-04-27;34
2ªDose;2021-04-28;30
2ªDose;2021-04-29;206
