Dose Aplicada;Data;Quantidade
1ªDose;2021-02-05;39
1ªDose;2021-02-08;50
1ªDose;2021-02-09;18
1ªDose;2021-02-10;1
1ªDose;2021-03-01;10
1ªDose;2021-03-02;19
1ªDose;2021-03-04;10
1ªDose;2021-03-05;10
1ªDose;2021-03-08;19
1ªDose;2021-03-09;19
1ªDose;2021-03-10;25
1ªDose;2021-03-11;8
1ªDose;2021-04-12;25
1ªDose;2021-04-13;9
1ªDose;2021-04-15;42
1ªDose;2021-04-19;12
1ªDose;2021-04-20;39
1ªDose;2021-04-21;5
1ªDose;2021-04-22;45
1ªDose;2021-04-23;37
1ªDose;2021-04-26;32
1ªDose;2021-04-27;15
1ªDose;2021-04-28;21
1ªDose;2021-04-29;62
1ªDose;2021-04-30;76
2ªDose;2021-04-15;1
2ªDose;2021-04-29;15
2ªDose;2021-04-30;13
