Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-01-28;30
1ªDose;2021-01-29;63
1ªDose;2021-02-01;37
1ªDose;2021-02-02;49
1ªDose;2021-02-03;44
1ªDose;2021-02-04;30
1ªDose;2021-02-05;30
1ªDose;2021-02-08;78
1ªDose;2021-02-09;31
1ªDose;2021-02-10;38
1ªDose;2021-02-11;42
1ªDose;2021-02-12;28
1ªDose;2021-02-15;19
1ªDose;2021-02-16;21
1ªDose;2021-03-02;21
1ªDose;2021-03-03;28
1ªDose;2021-03-04;55
1ªDose;2021-03-05;63
1ªDose;2021-03-08;45
1ªDose;2021-03-09;85
1ªDose;2021-03-10;122
1ªDose;2021-03-11;131
1ªDose;2021-03-17;20
1ªDose;2021-03-18;29
1ªDose;2021-03-19;8
1ªDose;2021-03-22;9
1ªDose;2021-03-24;17
1ªDose;2021-03-25;6
1ªDose;2021-03-30;2
1ªDose;2021-03-31;3
1ªDose;2021-04-01;51
1ªDose;2021-04-03;63
1ªDose;2021-04-04;30
1ªDose;2021-04-05;111
1ªDose;2021-04-06;452
1ªDose;2021-04-07;344
1ªDose;2021-04-08;261
1ªDose;2021-04-09;366
1ªDose;2021-04-12;407
1ªDose;2021-04-13;342
1ªDose;2021-04-14;169
1ªDose;2021-04-15;142
1ªDose;2021-04-16;182
1ªDose;2021-04-19;152
1ªDose;2021-04-20;169
1ªDose;2021-04-22;215
1ªDose;2021-04-23;234
1ªDose;2021-04-26;187
1ªDose;2021-04-27;199
1ªDose;2021-04-28;69
1ªDose;2021-04-29;87
1ªDose;2021-04-30;173
2ªDose;2021-02-08;1
2ªDose;2021-03-03;1
2ªDose;2021-03-04;1
2ªDose;2021-03-05;1
2ªDose;2021-03-11;1
2ªDose;2021-04-07;1
2ªDose;2021-04-23;1
2ªDose;2021-04-26;5
2ªDose;2021-04-27;9
2ªDose;2021-04-28;15
2ªDose;2021-04-29;34
2ªDose;2021-04-30;16
