Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;2
1ªDose;2021-01-26;2
1ªDose;2021-02-01;3
1ªDose;2021-02-12;11
1ªDose;2021-02-15;11
1ªDose;2021-02-18;11
1ªDose;2021-02-24;9
1ªDose;2021-03-01;11
1ªDose;2021-03-12;1
1ªDose;2021-03-17;41
1ªDose;2021-03-18;28
1ªDose;2021-03-19;12
1ªDose;2021-03-22;21
1ªDose;2021-03-23;46
1ªDose;2021-03-24;29
1ªDose;2021-03-25;47
1ªDose;2021-03-26;1
1ªDose;2021-03-29;47
1ªDose;2021-03-30;57
1ªDose;2021-04-07;1
1ªDose;2021-04-09;7
1ªDose;2021-04-12;10
1ªDose;2021-04-13;2
1ªDose;2021-04-14;22
1ªDose;2021-04-15;34
1ªDose;2021-04-30;1
2ªDose;2021-02-11;21
2ªDose;2021-02-12;5
2ªDose;2021-02-16;2
2ªDose;2021-02-17;5
2ªDose;2021-02-19;4
2ªDose;2021-02-22;4
2ªDose;2021-02-25;1
2ªDose;2021-03-01;1
2ªDose;2021-03-05;11
2ªDose;2021-03-08;11
2ªDose;2021-03-12;10
2ªDose;2021-03-19;10
2ªDose;2021-03-23;11
2ªDose;2021-03-30;1
2ªDose;2021-04-07;42
2ªDose;2021-04-08;28
2ªDose;2021-04-09;11
2ªDose;2021-04-12;19
2ªDose;2021-04-13;54
2ªDose;2021-04-14;28
2ªDose;2021-04-15;21
2ªDose;2021-04-19;51
2ªDose;2021-04-20;44
2ªDose;2021-04-22;9
2ªDose;2021-04-26;9
2ªDose;2021-04-27;1
2ªDose;2021-04-30;7
