Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;5
1ªDose;2021-01-21;4
1ªDose;2021-01-22;26
1ªDose;2021-01-25;16
1ªDose;2021-01-26;13
1ªDose;2021-01-27;31
1ªDose;2021-01-28;14
1ªDose;2021-01-29;15
1ªDose;2021-02-01;8
1ªDose;2021-02-02;3
1ªDose;2021-02-03;14
1ªDose;2021-02-04;14
1ªDose;2021-02-05;6
1ªDose;2021-02-08;14
1ªDose;2021-02-09;18
1ªDose;2021-02-10;24
1ªDose;2021-02-11;20
1ªDose;2021-02-12;20
1ªDose;2021-02-16;30
1ªDose;2021-02-17;11
1ªDose;2021-02-18;20
1ªDose;2021-02-19;19
1ªDose;2021-02-23;29
1ªDose;2021-02-24;25
1ªDose;2021-02-25;18
1ªDose;2021-02-26;10
1ªDose;2021-03-01;19
1ªDose;2021-03-02;47
1ªDose;2021-03-03;42
1ªDose;2021-03-04;96
1ªDose;2021-03-05;81
1ªDose;2021-03-08;80
1ªDose;2021-03-09;92
1ªDose;2021-03-10;54
1ªDose;2021-03-11;49
1ªDose;2021-03-12;28
1ªDose;2021-03-15;62
1ªDose;2021-03-16;58
1ªDose;2021-03-17;75
1ªDose;2021-03-18;68
1ªDose;2021-03-19;59
1ªDose;2021-03-22;109
1ªDose;2021-03-23;218
1ªDose;2021-03-24;142
1ªDose;2021-03-25;119
1ªDose;2021-03-26;101
1ªDose;2021-03-29;66
1ªDose;2021-03-30;100
1ªDose;2021-03-31;126
1ªDose;2021-04-05;75
1ªDose;2021-04-06;74
1ªDose;2021-04-07;141
1ªDose;2021-04-08;192
1ªDose;2021-04-09;98
1ªDose;2021-04-12;102
1ªDose;2021-04-13;82
1ªDose;2021-04-14;69
1ªDose;2021-04-15;27
1ªDose;2021-04-16;34
1ªDose;2021-04-19;75
1ªDose;2021-04-20;100
1ªDose;2021-04-21;51
1ªDose;2021-04-22;73
1ªDose;2021-04-23;76
1ªDose;2021-04-26;88
1ªDose;2021-04-27;129
1ªDose;2021-04-28;72
1ªDose;2021-04-29;60
1ªDose;2021-04-30;31
2ªDose;2021-02-03;1
2ªDose;2021-02-10;6
2ªDose;2021-02-11;9
2ªDose;2021-02-12;11
2ªDose;2021-02-15;3
2ªDose;2021-02-16;21
2ªDose;2021-02-17;21
2ªDose;2021-02-18;14
2ªDose;2021-02-19;11
2ªDose;2021-02-20;2
2ªDose;2021-02-22;12
2ªDose;2021-02-23;7
2ªDose;2021-02-24;6
2ªDose;2021-02-25;17
2ªDose;2021-02-26;11
2ªDose;2021-03-01;15
2ªDose;2021-03-02;15
2ªDose;2021-03-03;16
2ªDose;2021-03-04;4
2ªDose;2021-03-05;1
2ªDose;2021-03-08;3
2ªDose;2021-03-09;2
2ªDose;2021-03-10;1
2ªDose;2021-03-12;9
2ªDose;2021-03-15;1
2ªDose;2021-03-16;18
2ªDose;2021-03-17;14
2ªDose;2021-03-18;9
2ªDose;2021-03-19;1
2ªDose;2021-03-22;14
2ªDose;2021-03-23;35
2ªDose;2021-03-24;4
2ªDose;2021-03-25;44
2ªDose;2021-03-26;51
2ªDose;2021-03-29;38
2ªDose;2021-03-30;29
2ªDose;2021-03-31;28
2ªDose;2021-04-05;38
2ªDose;2021-04-06;55
2ªDose;2021-04-07;63
2ªDose;2021-04-08;84
2ªDose;2021-04-09;46
2ªDose;2021-04-12;100
2ªDose;2021-04-13;82
2ªDose;2021-04-14;126
2ªDose;2021-04-15;125
2ªDose;2021-04-16;57
2ªDose;2021-04-19;58
2ªDose;2021-04-20;87
2ªDose;2021-04-21;36
2ªDose;2021-04-22;105
2ªDose;2021-04-23;28
2ªDose;2021-04-26;82
2ªDose;2021-04-27;48
2ªDose;2021-04-28;137
2ªDose;2021-04-29;136
2ªDose;2021-04-30;27
