Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;29
1ªDose;2021-02-03;29
1ªDose;2021-02-04;27
1ªDose;2021-02-05;10
1ªDose;2021-02-08;18
1ªDose;2021-02-09;29
1ªDose;2021-03-01;19
1ªDose;2021-03-02;19
1ªDose;2021-03-03;30
1ªDose;2021-03-04;40
1ªDose;2021-03-05;15
1ªDose;2021-03-08;9
1ªDose;2021-04-08;38
1ªDose;2021-04-13;17
1ªDose;2021-04-14;31
1ªDose;2021-04-21;26
1ªDose;2021-04-22;13
1ªDose;2021-04-23;122
1ªDose;2021-04-24;17
1ªDose;2021-04-26;55
1ªDose;2021-04-27;37
1ªDose;2021-04-28;35
1ªDose;2021-04-29;44
1ªDose;2021-04-30;3
2ªDose;2021-04-24;1
2ªDose;2021-04-27;16
2ªDose;2021-04-28;22
2ªDose;2021-04-29;22
2ªDose;2021-04-30;9
