Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;9
1ªDose;2021-01-21;8
1ªDose;2021-01-22;4
1ªDose;2021-01-25;2
1ªDose;2021-01-26;1
1ªDose;2021-01-28;3
1ªDose;2021-01-29;4
1ªDose;2021-02-03;6
1ªDose;2021-02-04;1
1ªDose;2021-02-05;5
1ªDose;2021-02-08;1
1ªDose;2021-02-09;5
1ªDose;2021-02-10;6
1ªDose;2021-02-11;1
1ªDose;2021-02-12;2
1ªDose;2021-02-15;1
1ªDose;2021-02-19;1
1ªDose;2021-02-23;1
1ªDose;2021-02-25;9
1ªDose;2021-02-26;9
1ªDose;2021-03-10;36
1ªDose;2021-03-11;11
1ªDose;2021-03-15;3
1ªDose;2021-03-16;9
1ªDose;2021-03-17;10
1ªDose;2021-03-18;19
1ªDose;2021-03-22;10
1ªDose;2021-03-23;15
1ªDose;2021-03-24;28
1ªDose;2021-03-25;22
1ªDose;2021-03-26;7
1ªDose;2021-03-29;31
1ªDose;2021-03-30;44
1ªDose;2021-03-31;31
1ªDose;2021-04-03;10
1ªDose;2021-04-06;15
1ªDose;2021-04-08;5
1ªDose;2021-04-09;7
1ªDose;2021-04-12;1
1ªDose;2021-04-15;2
1ªDose;2021-04-16;2
1ªDose;2021-04-19;3
1ªDose;2021-04-23;2
1ªDose;2021-04-29;16
1ªDose;2021-04-30;9
2ªDose;2021-01-30;1
2ªDose;2021-02-01;1
2ªDose;2021-02-03;7
2ªDose;2021-02-05;4
2ªDose;2021-02-08;2
2ªDose;2021-02-09;2
2ªDose;2021-02-10;4
2ªDose;2021-02-15;1
2ªDose;2021-02-17;1
2ªDose;2021-02-18;5
2ªDose;2021-02-19;4
2ªDose;2021-02-22;2
2ªDose;2021-02-24;4
2ªDose;2021-02-25;4
2ªDose;2021-02-26;2
2ªDose;2021-03-01;1
2ªDose;2021-03-02;1
2ªDose;2021-03-08;6
2ªDose;2021-03-11;2
2ªDose;2021-03-14;1
2ªDose;2021-03-15;15
2ªDose;2021-03-19;1
2ªDose;2021-03-20;1
2ªDose;2021-03-24;10
2ªDose;2021-03-25;2
2ªDose;2021-03-26;22
2ªDose;2021-03-29;3
2ªDose;2021-03-30;8
2ªDose;2021-03-31;11
2ªDose;2021-04-05;6
2ªDose;2021-04-06;1
2ªDose;2021-04-07;9
2ªDose;2021-04-08;37
2ªDose;2021-04-09;5
2ªDose;2021-04-12;58
2ªDose;2021-04-13;15
2ªDose;2021-04-14;33
2ªDose;2021-04-15;23
2ªDose;2021-04-16;23
2ªDose;2021-04-19;7
2ªDose;2021-04-22;10
2ªDose;2021-04-23;7
2ªDose;2021-04-26;5
2ªDose;2021-04-28;8
2ªDose;2021-04-29;2
2ªDose;2021-04-30;1
