Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;2
1ªDose;2021-01-27;24
1ªDose;2021-01-28;24
1ªDose;2021-01-29;87
1ªDose;2021-01-30;43
1ªDose;2021-01-31;3
1ªDose;2021-02-01;84
1ªDose;2021-02-02;70
1ªDose;2021-02-03;35
1ªDose;2021-02-04;50
1ªDose;2021-02-05;51
1ªDose;2021-02-06;37
1ªDose;2021-02-07;63
1ªDose;2021-02-08;152
1ªDose;2021-02-09;159
1ªDose;2021-02-10;93
1ªDose;2021-02-11;56
1ªDose;2021-02-12;127
1ªDose;2021-02-13;53
1ªDose;2021-02-14;62
1ªDose;2021-02-15;110
1ªDose;2021-02-16;88
1ªDose;2021-02-17;83
1ªDose;2021-02-18;40
1ªDose;2021-02-19;107
1ªDose;2021-02-20;14
1ªDose;2021-02-21;12
1ªDose;2021-02-22;16
1ªDose;2021-02-23;9
1ªDose;2021-02-24;19
1ªDose;2021-02-25;21
1ªDose;2021-02-26;11
1ªDose;2021-02-27;14
1ªDose;2021-02-28;1
1ªDose;2021-03-01;13
1ªDose;2021-03-02;20
1ªDose;2021-03-03;30
1ªDose;2021-03-04;13
1ªDose;2021-03-05;20
1ªDose;2021-03-06;1
1ªDose;2021-03-07;9
1ªDose;2021-03-08;15
1ªDose;2021-03-09;46
1ªDose;2021-03-10;13
1ªDose;2021-03-11;13
1ªDose;2021-03-12;20
1ªDose;2021-03-13;25
1ªDose;2021-03-14;2
1ªDose;2021-03-15;10
1ªDose;2021-03-16;11
1ªDose;2021-03-17;6
1ªDose;2021-03-18;10
1ªDose;2021-03-19;6
1ªDose;2021-03-20;12
1ªDose;2021-03-21;10
1ªDose;2021-03-22;24
1ªDose;2021-03-23;41
1ªDose;2021-03-24;26
1ªDose;2021-03-25;10
1ªDose;2021-03-26;27
1ªDose;2021-03-27;1
1ªDose;2021-03-29;12
1ªDose;2021-03-30;15
1ªDose;2021-03-31;6
1ªDose;2021-04-01;16
1ªDose;2021-04-05;21
1ªDose;2021-04-06;44
1ªDose;2021-04-07;66
1ªDose;2021-04-08;25
1ªDose;2021-04-09;39
1ªDose;2021-04-10;1
1ªDose;2021-04-12;18
1ªDose;2021-04-13;36
1ªDose;2021-04-14;14
1ªDose;2021-04-15;8
1ªDose;2021-04-16;8
1ªDose;2021-04-19;11
1ªDose;2021-04-20;9
1ªDose;2021-04-21;10
1ªDose;2021-04-22;4
2ªDose;2021-02-01;1
2ªDose;2021-02-02;1
2ªDose;2021-02-04;2
2ªDose;2021-02-05;6
2ªDose;2021-02-07;1
2ªDose;2021-02-08;2
2ªDose;2021-02-09;3
2ªDose;2021-02-10;4
2ªDose;2021-02-11;14
2ªDose;2021-02-12;40
2ªDose;2021-02-13;62
2ªDose;2021-02-14;4
2ªDose;2021-02-15;51
2ªDose;2021-02-16;47
2ªDose;2021-02-17;54
2ªDose;2021-02-18;49
2ªDose;2021-02-19;65
2ªDose;2021-02-20;10
2ªDose;2021-02-21;7
2ªDose;2021-02-22;68
2ªDose;2021-02-23;20
2ªDose;2021-02-24;31
2ªDose;2021-02-25;68
2ªDose;2021-02-26;70
2ªDose;2021-02-27;62
2ªDose;2021-02-28;5
2ªDose;2021-03-01;50
2ªDose;2021-03-02;57
2ªDose;2021-03-03;53
2ªDose;2021-03-04;25
2ªDose;2021-03-05;75
2ªDose;2021-03-06;3
2ªDose;2021-03-07;23
2ªDose;2021-03-08;59
2ªDose;2021-03-09;19
2ªDose;2021-03-10;45
2ªDose;2021-03-11;30
2ªDose;2021-03-12;42
2ªDose;2021-03-13;26
2ªDose;2021-03-14;25
2ªDose;2021-03-15;72
2ªDose;2021-03-16;23
2ªDose;2021-03-17;10
2ªDose;2021-03-18;33
2ªDose;2021-03-19;14
2ªDose;2021-03-20;20
2ªDose;2021-03-21;15
2ªDose;2021-03-22;17
2ªDose;2021-03-23;10
2ªDose;2021-03-24;8
2ªDose;2021-03-25;11
2ªDose;2021-03-26;8
2ªDose;2021-03-27;3
2ªDose;2021-03-29;5
2ªDose;2021-03-30;4
2ªDose;2021-03-31;6
2ªDose;2021-04-01;3
2ªDose;2021-04-03;1
2ªDose;2021-04-05;6
2ªDose;2021-04-06;10
2ªDose;2021-04-07;8
2ªDose;2021-04-08;9
2ªDose;2021-04-09;7
2ªDose;2021-04-10;3
2ªDose;2021-04-11;1
2ªDose;2021-04-12;24
2ªDose;2021-04-13;19
2ªDose;2021-04-14;9
2ªDose;2021-04-15;6
2ªDose;2021-04-16;17
2ªDose;2021-04-19;2
2ªDose;2021-04-20;3
2ªDose;2021-04-21;19
2ªDose;2021-04-22;5
2ªDose;2021-04-26;19
2ªDose;2021-04-27;57
2ªDose;2021-04-28;63
2ªDose;2021-04-29;20
