Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;2
1ªDose;2021-01-22;52
1ªDose;2021-01-24;1
1ªDose;2021-01-25;30
1ªDose;2021-01-27;1
1ªDose;2021-01-28;6
1ªDose;2021-01-29;7
1ªDose;2021-02-01;8
1ªDose;2021-02-02;5
1ªDose;2021-02-03;7
1ªDose;2021-02-04;9
1ªDose;2021-02-05;11
1ªDose;2021-02-08;12
1ªDose;2021-02-09;44
1ªDose;2021-02-10;36
1ªDose;2021-02-11;11
1ªDose;2021-02-12;9
1ªDose;2021-02-15;9
1ªDose;2021-02-17;3
1ªDose;2021-02-18;10
1ªDose;2021-02-19;5
1ªDose;2021-02-22;6
1ªDose;2021-02-23;3
1ªDose;2021-02-24;2
1ªDose;2021-02-25;9
1ªDose;2021-03-01;3
1ªDose;2021-03-02;2
1ªDose;2021-03-03;6
1ªDose;2021-03-04;39
1ªDose;2021-03-05;20
1ªDose;2021-03-08;23
1ªDose;2021-03-10;23
1ªDose;2021-03-11;12
1ªDose;2021-03-12;8
1ªDose;2021-03-15;14
1ªDose;2021-03-16;6
1ªDose;2021-03-17;6
1ªDose;2021-03-18;22
1ªDose;2021-03-19;27
1ªDose;2021-03-20;1
1ªDose;2021-03-22;83
1ªDose;2021-03-23;70
1ªDose;2021-03-24;31
1ªDose;2021-03-25;108
1ªDose;2021-03-26;38
1ªDose;2021-03-29;145
1ªDose;2021-03-30;60
1ªDose;2021-03-31;19
1ªDose;2021-04-01;48
1ªDose;2021-04-05;88
1ªDose;2021-04-06;79
1ªDose;2021-04-07;162
1ªDose;2021-04-08;51
1ªDose;2021-04-09;56
1ªDose;2021-04-12;30
1ªDose;2021-04-13;10
1ªDose;2021-04-14;33
1ªDose;2021-04-21;1
1ªDose;2021-04-26;1
2ªDose;2021-02-04;42
2ªDose;2021-02-05;7
2ªDose;2021-02-08;46
2ªDose;2021-02-09;47
2ªDose;2021-02-10;37
2ªDose;2021-02-11;3
2ªDose;2021-02-12;13
2ªDose;2021-02-15;8
2ªDose;2021-02-17;11
2ªDose;2021-02-18;18
2ªDose;2021-02-19;17
2ªDose;2021-02-22;26
2ªDose;2021-02-23;15
2ªDose;2021-02-24;22
2ªDose;2021-02-25;21
2ªDose;2021-03-01;17
2ªDose;2021-03-02;12
2ªDose;2021-03-03;4
2ªDose;2021-03-04;13
2ªDose;2021-03-05;7
2ªDose;2021-03-08;5
2ªDose;2021-03-09;8
2ªDose;2021-03-10;7
2ªDose;2021-03-11;5
2ªDose;2021-03-15;6
2ªDose;2021-03-16;7
2ªDose;2021-03-17;6
2ªDose;2021-03-18;36
2ªDose;2021-03-19;21
2ªDose;2021-03-22;21
2ªDose;2021-03-23;4
2ªDose;2021-03-24;1
2ªDose;2021-03-25;20
2ªDose;2021-03-26;17
2ªDose;2021-03-29;13
2ªDose;2021-03-30;11
2ªDose;2021-03-31;6
2ªDose;2021-04-01;14
2ªDose;2021-04-05;87
2ªDose;2021-04-06;66
2ªDose;2021-04-07;26
2ªDose;2021-04-08;27
2ªDose;2021-04-09;42
2ªDose;2021-04-12;40
2ªDose;2021-04-13;4
2ªDose;2021-04-14;72
2ªDose;2021-04-15;18
2ªDose;2021-04-16;5
2ªDose;2021-04-19;23
2ªDose;2021-04-20;3
2ªDose;2021-04-21;10
2ªDose;2021-04-22;10
2ªDose;2021-04-26;112
