;Covid-19-Coronavac-Sinovac/Butantan;Covid-19-AstraZeneca
2021-03-12;10.0;
2021-03-13;10.0;
2021-03-14;10.0;
2021-03-15;10.0;
2021-03-16;10.0;
2021-03-17;10.0;
2021-03-18;10.0;
2021-03-19;10.0;
2021-03-20;10.0;
2021-03-21;10.0;
2021-03-22;10.0;
2021-03-23;10.0;
2021-03-24;10.0;
2021-03-25;10.0;
2021-03-26;10.0;
2021-03-27;10.0;
2021-03-28;10.0;
2021-03-29;10.0;
2021-03-30;10.0;
2021-03-31;0.0;
2021-04-01;0.0;
2021-04-02;0.0;
2021-04-03;0.0;
2021-04-04;0.0;
2021-04-05;0.0;
2021-04-06;0.0;
2021-04-07;0.0;
2021-04-08;0.0;
2021-04-09;0.0;
2021-04-10;0.0;
2021-04-11;0.0;
2021-04-12;0.0;
2021-04-13;0.0;
2021-04-14;0.0;
2021-04-15;0.0;
2021-04-16;0.0;
2021-04-17;0.0;
2021-04-18;0.0;
2021-04-19;0.0;
2021-04-20;0.0;
2021-04-21;0.0;
2021-04-22;2.4193548387096775;
2021-04-23;2.4;
2021-04-24;2.4;
2021-04-25;2.4;
2021-04-26;2.4;
2021-04-27;0.0;
2021-04-28;0.0;
2021-04-29;0.0;
2021-04-30;0.0;
2021-05-01;0.0;
2021-05-02;0.0;
2021-05-03;0.0;
2021-05-04;0.0;
