Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;1
1ªDose;2021-01-19;36
1ªDose;2021-01-20;232
1ªDose;2021-01-21;1686
1ªDose;2021-01-22;184
1ªDose;2021-01-23;23
1ªDose;2021-01-24;48
1ªDose;2021-01-25;244
1ªDose;2021-01-26;31
1ªDose;2021-01-27;214
1ªDose;2021-01-28;416
1ªDose;2021-01-29;199
1ªDose;2021-01-30;288
1ªDose;2021-01-31;392
1ªDose;2021-02-01;124
1ªDose;2021-02-02;111
1ªDose;2021-02-03;49
1ªDose;2021-02-04;56
1ªDose;2021-02-05;266
1ªDose;2021-02-06;148
1ªDose;2021-02-07;16
1ªDose;2021-02-08;32
1ªDose;2021-02-09;50
1ªDose;2021-02-10;98
1ªDose;2021-02-11;239
1ªDose;2021-02-12;438
1ªDose;2021-02-13;310
1ªDose;2021-02-14;121
1ªDose;2021-02-15;277
1ªDose;2021-02-16;276
1ªDose;2021-02-17;350
1ªDose;2021-02-18;82
1ªDose;2021-02-19;49
1ªDose;2021-02-20;4
1ªDose;2021-02-21;3
1ªDose;2021-02-22;40
1ªDose;2021-02-23;492
1ªDose;2021-02-24;177
1ªDose;2021-02-25;601
1ªDose;2021-02-26;597
1ªDose;2021-02-27;143
1ªDose;2021-02-28;108
1ªDose;2021-03-01;1
1ªDose;2021-03-02;375
1ªDose;2021-03-03;273
1ªDose;2021-03-04;203
1ªDose;2021-03-05;139
1ªDose;2021-03-06;44
1ªDose;2021-03-07;47
1ªDose;2021-03-08;1
1ªDose;2021-03-09;35
1ªDose;2021-03-10;56
1ªDose;2021-03-11;253
1ªDose;2021-03-12;112
1ªDose;2021-03-13;308
1ªDose;2021-03-14;93
1ªDose;2021-03-15;46
1ªDose;2021-03-16;47
1ªDose;2021-03-17;705
1ªDose;2021-03-18;479
1ªDose;2021-03-19;853
1ªDose;2021-03-20;1932
1ªDose;2021-03-21;579
1ªDose;2021-03-22;137
1ªDose;2021-03-23;543
1ªDose;2021-03-24;1002
1ªDose;2021-03-25;856
1ªDose;2021-03-26;1245
1ªDose;2021-03-27;1712
1ªDose;2021-03-29;2389
1ªDose;2021-03-30;986
1ªDose;2021-03-31;2
1ªDose;2021-04-01;2
1ªDose;2021-04-02;1
1ªDose;2021-04-03;595
1ªDose;2021-04-04;1
1ªDose;2021-04-05;707
1ªDose;2021-04-06;104
1ªDose;2021-04-07;707
1ªDose;2021-04-08;390
1ªDose;2021-04-09;48
1ªDose;2021-04-10;2
1ªDose;2021-04-11;30
1ªDose;2021-04-12;688
1ªDose;2021-04-13;533
1ªDose;2021-04-14;350
1ªDose;2021-04-15;1
1ªDose;2021-04-16;278
1ªDose;2021-04-17;90
1ªDose;2021-04-18;112
1ªDose;2021-04-19;221
1ªDose;2021-04-20;67
1ªDose;2021-04-21;3
1ªDose;2021-04-22;1
1ªDose;2021-04-23;135
1ªDose;2021-04-24;209
1ªDose;2021-04-25;248
1ªDose;2021-04-27;5
2ªDose;2021-01-22;1
2ªDose;2021-01-28;1
2ªDose;2021-01-31;1
2ªDose;2021-02-06;2
2ªDose;2021-02-07;2
2ªDose;2021-02-10;255
2ªDose;2021-02-11;1099
2ªDose;2021-02-12;320
2ªDose;2021-02-13;225
2ªDose;2021-02-15;141
2ªDose;2021-02-17;2
2ªDose;2021-02-18;207
2ªDose;2021-02-19;159
2ªDose;2021-02-20;3
2ªDose;2021-02-22;624
2ªDose;2021-02-23;1
2ªDose;2021-02-25;2
2ªDose;2021-02-26;232
2ªDose;2021-02-27;3
2ªDose;2021-02-28;1
2ªDose;2021-03-02;80
2ªDose;2021-03-03;282
2ªDose;2021-03-04;476
2ªDose;2021-03-05;359
2ªDose;2021-03-06;1
2ªDose;2021-03-07;2
2ªDose;2021-03-08;287
2ªDose;2021-03-09;304
2ªDose;2021-03-10;226
2ªDose;2021-03-11;97
2ªDose;2021-03-12;48
2ªDose;2021-03-15;31
2ªDose;2021-03-16;74
2ªDose;2021-03-17;431
2ªDose;2021-03-18;165
2ªDose;2021-03-19;17
2ªDose;2021-03-20;1
2ªDose;2021-03-22;18
2ªDose;2021-03-23;444
2ªDose;2021-03-24;2
2ªDose;2021-03-25;114
2ªDose;2021-03-26;56
2ªDose;2021-03-27;52
2ªDose;2021-03-28;9
2ªDose;2021-03-29;17
2ªDose;2021-03-30;4
2ªDose;2021-03-31;8
2ªDose;2021-04-01;6
2ªDose;2021-04-02;1
2ªDose;2021-04-03;31
2ªDose;2021-04-05;82
2ªDose;2021-04-06;4
2ªDose;2021-04-07;332
2ªDose;2021-04-08;915
2ªDose;2021-04-09;433
2ªDose;2021-04-10;453
2ªDose;2021-04-11;92
2ªDose;2021-04-12;1
2ªDose;2021-04-13;1
2ªDose;2021-04-14;93
2ªDose;2021-04-15;55
2ªDose;2021-04-16;84
2ªDose;2021-04-20;682
2ªDose;2021-04-21;130
2ªDose;2021-04-22;1
2ªDose;2021-04-23;196
2ªDose;2021-04-25;115
2ªDose;2021-04-27;103
