Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;21
1ªDose;2021-02-02;39
1ªDose;2021-02-03;17
1ªDose;2021-02-04;9
1ªDose;2021-02-08;10
1ªDose;2021-02-26;41
1ªDose;2021-03-01;19
1ªDose;2021-03-02;37
1ªDose;2021-03-03;24
1ªDose;2021-03-04;8
1ªDose;2021-03-05;19
1ªDose;2021-03-30;22
1ªDose;2021-04-13;26
1ªDose;2021-04-14;16
1ªDose;2021-04-16;12
1ªDose;2021-04-20;114
1ªDose;2021-04-21;6
1ªDose;2021-04-22;38
1ªDose;2021-04-23;6
1ªDose;2021-04-26;33
1ªDose;2021-04-27;17
1ªDose;2021-04-28;2
1ªDose;2021-04-29;38
1ªDose;2021-04-30;12
2ªDose;2021-04-28;18
2ªDose;2021-04-29;1
2ªDose;2021-04-30;2
