Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;75
1ªDose;2021-01-29;89
1ªDose;2021-02-01;52
1ªDose;2021-02-02;85
1ªDose;2021-02-03;24
1ªDose;2021-02-04;22
1ªDose;2021-02-05;5
1ªDose;2021-02-08;7
1ªDose;2021-02-09;11
1ªDose;2021-02-10;20
1ªDose;2021-02-11;6
1ªDose;2021-02-15;4
1ªDose;2021-02-17;9
1ªDose;2021-02-20;7
1ªDose;2021-02-25;7
1ªDose;2021-03-01;203
1ªDose;2021-03-02;181
1ªDose;2021-03-03;49
1ªDose;2021-03-04;57
1ªDose;2021-03-05;7
1ªDose;2021-03-10;25
1ªDose;2021-03-11;4
1ªDose;2021-03-16;13
1ªDose;2021-03-17;7
1ªDose;2021-03-18;8
1ªDose;2021-03-23;13
1ªDose;2021-03-25;8
1ªDose;2021-03-26;7
1ªDose;2021-03-29;8
1ªDose;2021-03-30;6
1ªDose;2021-03-31;6
1ªDose;2021-04-06;6
1ªDose;2021-04-08;8
1ªDose;2021-04-14;7
2ªDose;2021-03-17;1
2ªDose;2021-04-08;1
2ªDose;2021-04-27;7
