Dose Aplicada;Data;Quantidade
1ªDose;2021-01-18;1
1ªDose;2021-01-19;3
1ªDose;2021-01-20;24
1ªDose;2021-01-21;156
1ªDose;2021-01-22;24
1ªDose;2021-01-23;5
1ªDose;2021-01-24;2
1ªDose;2021-01-25;3
1ªDose;2021-01-26;41
1ªDose;2021-01-27;2134
1ªDose;2021-01-28;6752
1ªDose;2021-01-29;6758
1ªDose;2021-01-30;1958
1ªDose;2021-01-31;908
1ªDose;2021-02-01;5447
1ªDose;2021-02-02;5925
1ªDose;2021-02-03;5385
1ªDose;2021-02-04;4049
1ªDose;2021-02-05;3475
1ªDose;2021-02-06;473
1ªDose;2021-02-07;152
1ªDose;2021-02-08;1820
1ªDose;2021-02-09;1899
1ªDose;2021-02-10;1818
1ªDose;2021-02-11;1445
1ªDose;2021-02-12;1124
1ªDose;2021-02-13;52
1ªDose;2021-02-14;138
1ªDose;2021-02-15;767
1ªDose;2021-02-16;692
1ªDose;2021-02-17;816
1ªDose;2021-02-18;1056
1ªDose;2021-02-19;1462
1ªDose;2021-02-20;108
1ªDose;2021-02-21;99
1ªDose;2021-02-22;670
1ªDose;2021-02-23;542
1ªDose;2021-02-24;237
1ªDose;2021-02-25;2210
1ªDose;2021-02-26;7115
1ªDose;2021-02-27;4269
1ªDose;2021-02-28;2081
1ªDose;2021-03-01;9884
1ªDose;2021-03-02;9679
1ªDose;2021-03-03;7755
1ªDose;2021-03-04;7176
1ªDose;2021-03-05;5214
1ªDose;2021-03-06;934
1ªDose;2021-03-07;60
1ªDose;2021-03-08;3305
1ªDose;2021-03-09;2469
1ªDose;2021-03-10;1664
1ªDose;2021-03-11;1433
1ªDose;2021-03-12;999
1ªDose;2021-03-13;171
1ªDose;2021-03-14;7
1ªDose;2021-03-15;643
1ªDose;2021-03-16;446
1ªDose;2021-03-17;595
1ªDose;2021-03-18;524
1ªDose;2021-03-19;185
1ªDose;2021-03-20;22
1ªDose;2021-03-21;11
1ªDose;2021-03-22;272
1ªDose;2021-03-23;931
1ªDose;2021-03-24;2334
1ªDose;2021-03-25;3683
1ªDose;2021-03-26;1889
1ªDose;2021-03-27;576
1ªDose;2021-03-28;192
1ªDose;2021-03-29;5133
1ªDose;2021-03-30;8383
1ªDose;2021-03-31;6747
1ªDose;2021-04-01;1054
1ªDose;2021-04-02;5
1ªDose;2021-04-03;532
1ªDose;2021-04-04;5
1ªDose;2021-04-05;2434
1ªDose;2021-04-06;3075
1ªDose;2021-04-07;8589
1ªDose;2021-04-08;2240
1ªDose;2021-04-09;4534
1ªDose;2021-04-10;5591
1ªDose;2021-04-11;3869
1ªDose;2021-04-12;6058
1ªDose;2021-04-13;4961
1ªDose;2021-04-14;3239
1ªDose;2021-04-15;3619
1ªDose;2021-04-16;5970
1ªDose;2021-04-17;7767
1ªDose;2021-04-18;2534
1ªDose;2021-04-19;13375
1ªDose;2021-04-20;16015
1ªDose;2021-04-21;4886
1ªDose;2021-04-22;10825
1ªDose;2021-04-23;7892
1ªDose;2021-04-24;4498
1ªDose;2021-04-25;2306
1ªDose;2021-04-26;7559
1ªDose;2021-04-27;11365
1ªDose;2021-04-28;7920
1ªDose;2021-04-29;3566
1ªDose;2021-04-30;1887
1ªDose;2021-05-01;632
2ªDose;2021-01-18;1
2ªDose;2021-01-19;1
2ªDose;2021-01-27;2
2ªDose;2021-01-28;13
2ªDose;2021-01-29;9
2ªDose;2021-01-30;2
2ªDose;2021-01-31;1
2ªDose;2021-02-01;11
2ªDose;2021-02-02;14
2ªDose;2021-02-03;14
2ªDose;2021-02-04;5
2ªDose;2021-02-05;10
2ªDose;2021-02-06;2
2ªDose;2021-02-07;1
2ªDose;2021-02-08;13
2ªDose;2021-02-09;17
2ªDose;2021-02-10;10
2ªDose;2021-02-11;3
2ªDose;2021-02-12;3
2ªDose;2021-02-15;6
2ªDose;2021-02-16;2
2ªDose;2021-02-17;5
2ªDose;2021-02-18;15
2ªDose;2021-02-19;7
2ªDose;2021-02-20;1
2ªDose;2021-02-22;8
2ªDose;2021-02-23;6
2ªDose;2021-02-25;3
2ªDose;2021-02-26;7
2ªDose;2021-02-27;4
2ªDose;2021-03-01;15
2ªDose;2021-03-02;20
2ªDose;2021-03-03;73
2ªDose;2021-03-04;21
2ªDose;2021-03-05;12
2ªDose;2021-03-06;1
2ªDose;2021-03-08;10
2ªDose;2021-03-09;13
2ªDose;2021-03-10;3
2ªDose;2021-03-11;33
2ªDose;2021-03-12;11
2ªDose;2021-03-15;3
2ªDose;2021-03-16;3
2ªDose;2021-03-17;2
2ªDose;2021-03-18;2
2ªDose;2021-03-19;1
2ªDose;2021-03-24;1
2ªDose;2021-03-25;1
2ªDose;2021-03-26;1
2ªDose;2021-03-29;4
2ªDose;2021-03-30;12
2ªDose;2021-03-31;4
2ªDose;2021-04-01;3
2ªDose;2021-04-03;1
2ªDose;2021-04-05;23
2ªDose;2021-04-06;6
2ªDose;2021-04-07;71
2ªDose;2021-04-08;55
2ªDose;2021-04-09;67
2ªDose;2021-04-10;17
2ªDose;2021-04-12;42
2ªDose;2021-04-13;84
2ªDose;2021-04-14;91
2ªDose;2021-04-15;136
2ªDose;2021-04-16;144
2ªDose;2021-04-17;39
2ªDose;2021-04-18;4
2ªDose;2021-04-19;80
2ªDose;2021-04-20;189
2ªDose;2021-04-21;110
2ªDose;2021-04-22;1227
2ªDose;2021-04-23;1750
2ªDose;2021-04-24;1384
2ªDose;2021-04-25;1173
2ªDose;2021-04-26;751
2ªDose;2021-04-27;2795
2ªDose;2021-04-28;4225
2ªDose;2021-04-29;2321
2ªDose;2021-04-30;573
2ªDose;2021-05-01;6
