Dose Aplicada;Data;Quantidade
1ªDose;2021-01-27;6
1ªDose;2021-01-28;1
1ªDose;2021-01-29;62
1ªDose;2021-02-01;130
1ªDose;2021-02-02;81
1ªDose;2021-02-03;26
1ªDose;2021-02-04;3
1ªDose;2021-02-05;7
1ªDose;2021-02-11;8
1ªDose;2021-02-12;5
1ªDose;2021-02-17;8
1ªDose;2021-02-24;2
1ªDose;2021-02-26;229
1ªDose;2021-03-01;33
1ªDose;2021-03-02;71
1ªDose;2021-03-03;20
1ªDose;2021-03-04;15
1ªDose;2021-03-05;8
1ªDose;2021-03-09;26
1ªDose;2021-03-10;7
1ªDose;2021-03-11;58
1ªDose;2021-03-12;15
1ªDose;2021-03-16;7
1ªDose;2021-03-22;1
1ªDose;2021-03-26;6
1ªDose;2021-03-29;105
1ªDose;2021-03-30;19
1ªDose;2021-03-31;10
1ªDose;2021-04-12;54
1ªDose;2021-04-13;30
1ªDose;2021-04-14;15
1ªDose;2021-04-15;73
1ªDose;2021-04-16;29
1ªDose;2021-04-17;828
1ªDose;2021-04-19;15
1ªDose;2021-04-26;261
1ªDose;2021-04-27;353
1ªDose;2021-04-28;22
1ªDose;2021-04-30;143
2ªDose;2021-04-16;1
2ªDose;2021-04-19;1
2ªDose;2021-04-26;1
2ªDose;2021-04-27;1
2ªDose;2021-04-28;1
2ªDose;2021-04-29;17
