Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;13
1ªDose;2021-01-29;10
1ªDose;2021-02-01;19
1ªDose;2021-02-02;49
1ªDose;2021-02-03;55
1ªDose;2021-02-04;10
1ªDose;2021-02-11;6
1ªDose;2021-02-12;9
1ªDose;2021-02-15;1
1ªDose;2021-02-19;8
1ªDose;2021-02-22;28
1ªDose;2021-02-25;9
1ªDose;2021-02-26;1
1ªDose;2021-03-02;4
1ªDose;2021-03-03;33
1ªDose;2021-03-05;26
1ªDose;2021-03-08;52
1ªDose;2021-03-09;15
1ªDose;2021-03-10;19
1ªDose;2021-03-11;10
1ªDose;2021-03-15;12
1ªDose;2021-03-16;27
1ªDose;2021-03-17;14
1ªDose;2021-03-18;17
1ªDose;2021-03-20;15
1ªDose;2021-03-22;1
1ªDose;2021-03-23;4
1ªDose;2021-03-30;3
1ªDose;2021-04-05;11
1ªDose;2021-04-10;85
1ªDose;2021-04-11;17
1ªDose;2021-04-12;33
1ªDose;2021-04-17;142
1ªDose;2021-04-18;48
1ªDose;2021-04-19;138
1ªDose;2021-04-20;4
1ªDose;2021-04-22;10
1ªDose;2021-04-26;11
2ªDose;2021-03-16;3
2ªDose;2021-04-28;6
