Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;17
1ªDose;2021-01-31;1
1ªDose;2021-02-10;31
1ªDose;2021-02-26;11
1ªDose;2021-03-05;40
1ªDose;2021-03-11;63
1ªDose;2021-03-16;9
1ªDose;2021-03-18;86
1ªDose;2021-03-19;18
1ªDose;2021-03-23;142
1ªDose;2021-03-24;121
1ªDose;2021-03-25;9
1ªDose;2021-03-29;67
1ªDose;2021-03-30;46
1ªDose;2021-03-31;30
1ªDose;2021-04-05;36
1ªDose;2021-04-08;2
1ªDose;2021-04-09;8
1ªDose;2021-04-10;41
1ªDose;2021-04-13;1
2ªDose;2021-02-01;1
2ªDose;2021-02-02;1
2ªDose;2021-02-03;20
2ªDose;2021-02-04;6
2ªDose;2021-02-05;13
2ªDose;2021-02-08;2
2ªDose;2021-02-10;5
2ªDose;2021-02-11;18
2ªDose;2021-02-12;1
2ªDose;2021-02-14;1
2ªDose;2021-03-03;27
2ªDose;2021-03-05;4
2ªDose;2021-03-29;2
2ªDose;2021-03-31;31
2ªDose;2021-04-05;11
2ªDose;2021-04-06;9
2ªDose;2021-04-08;102
2ªDose;2021-04-09;7
2ªDose;2021-04-10;2
2ªDose;2021-04-12;21
2ªDose;2021-04-13;85
2ªDose;2021-04-14;43
2ªDose;2021-04-15;10
2ªDose;2021-04-20;8
2ªDose;2021-04-23;38
2ªDose;2021-04-27;3
