Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;11
1ªDose;2021-02-03;14
1ªDose;2021-02-04;24
1ªDose;2021-02-05;22
1ªDose;2021-03-01;10
1ªDose;2021-03-02;14
1ªDose;2021-03-03;10
1ªDose;2021-03-04;14
1ªDose;2021-03-08;22
1ªDose;2021-03-09;6
1ªDose;2021-03-10;12
1ªDose;2021-03-29;11
1ªDose;2021-04-13;13
1ªDose;2021-04-14;65
1ªDose;2021-04-15;49
1ªDose;2021-04-20;5
1ªDose;2021-04-21;102
1ªDose;2021-04-22;26
1ªDose;2021-04-26;26
1ªDose;2021-04-27;60
2ªDose;2021-03-03;8
2ªDose;2021-03-04;9
2ªDose;2021-04-21;1
