Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;1
1ªDose;2021-01-28;5
1ªDose;2021-01-29;1
1ªDose;2021-02-01;2
1ªDose;2021-02-02;1
1ªDose;2021-02-05;1
1ªDose;2021-02-09;49
1ªDose;2021-02-10;31
1ªDose;2021-03-02;2
1ªDose;2021-03-03;43
1ªDose;2021-03-08;114
1ªDose;2021-03-12;164
1ªDose;2021-03-18;197
1ªDose;2021-03-19;104
1ªDose;2021-03-23;761
1ªDose;2021-03-24;149
1ªDose;2021-03-25;3
1ªDose;2021-03-27;82
1ªDose;2021-03-29;291
1ªDose;2021-03-30;60
1ªDose;2021-04-05;115
1ªDose;2021-04-06;36
1ªDose;2021-04-07;1
1ªDose;2021-04-08;2
1ªDose;2021-04-12;66
1ªDose;2021-04-13;39
1ªDose;2021-04-14;28
1ªDose;2021-04-16;6
1ªDose;2021-04-17;30
1ªDose;2021-04-19;6
1ªDose;2021-04-24;1
2ªDose;2021-02-09;7
2ªDose;2021-02-10;27
2ªDose;2021-02-11;33
2ªDose;2021-02-12;24
2ªDose;2021-02-15;2
2ªDose;2021-02-16;25
2ªDose;2021-02-18;81
2ªDose;2021-02-19;24
2ªDose;2021-02-22;5
2ªDose;2021-02-23;2
2ªDose;2021-02-24;3
2ªDose;2021-02-25;1
2ªDose;2021-02-26;2
2ªDose;2021-03-01;1
2ªDose;2021-03-02;48
2ªDose;2021-03-03;28
2ªDose;2021-03-08;1
2ªDose;2021-03-24;1
2ªDose;2021-03-25;36
2ªDose;2021-03-26;1
2ªDose;2021-03-27;2
2ªDose;2021-03-29;85
2ªDose;2021-03-30;21
2ªDose;2021-04-05;125
2ªDose;2021-04-06;41
2ªDose;2021-04-07;36
2ªDose;2021-04-08;175
2ªDose;2021-04-09;80
2ªDose;2021-04-12;69
2ªDose;2021-04-13;617
2ªDose;2021-04-14;188
2ªDose;2021-04-15;14
2ªDose;2021-04-16;1
2ªDose;2021-04-19;262
2ªDose;2021-04-24;62
2ªDose;2021-04-26;10
