Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;3
1ªDose;2021-02-03;3
1ªDose;2021-02-08;1
1ªDose;2021-02-12;33
1ªDose;2021-02-15;3
1ªDose;2021-02-17;11
1ªDose;2021-02-19;1
1ªDose;2021-02-22;5
1ªDose;2021-02-23;16
1ªDose;2021-02-24;12
1ªDose;2021-02-25;3
1ªDose;2021-03-02;3
1ªDose;2021-03-04;1
1ªDose;2021-03-15;35
1ªDose;2021-03-16;29
1ªDose;2021-03-17;3
1ªDose;2021-03-19;2
1ªDose;2021-03-22;3
1ªDose;2021-03-23;3
1ªDose;2021-03-24;60
1ªDose;2021-03-25;1
1ªDose;2021-03-26;30
1ªDose;2021-03-29;45
1ªDose;2021-04-01;92
1ªDose;2021-04-05;72
1ªDose;2021-04-06;51
1ªDose;2021-04-07;143
1ªDose;2021-04-12;20
1ªDose;2021-04-13;3
1ªDose;2021-04-14;7
1ªDose;2021-04-20;1
1ªDose;2021-04-22;9
1ªDose;2021-04-26;2
1ªDose;2021-04-29;12
2ªDose;2021-02-17;1
2ªDose;2021-02-18;3
2ªDose;2021-02-19;4
2ªDose;2021-02-22;30
2ªDose;2021-02-23;8
2ªDose;2021-02-24;2
2ªDose;2021-02-25;5
2ªDose;2021-02-26;3
2ªDose;2021-03-01;2
2ªDose;2021-03-02;3
2ªDose;2021-03-03;1
2ªDose;2021-03-08;1
2ªDose;2021-03-10;2
2ªDose;2021-03-12;34
2ªDose;2021-03-15;5
2ªDose;2021-03-16;4
2ªDose;2021-03-17;1
2ªDose;2021-03-18;2
2ªDose;2021-03-19;3
2ªDose;2021-03-22;13
2ªDose;2021-03-23;17
2ªDose;2021-03-24;1
2ªDose;2021-03-30;3
2ªDose;2021-04-01;1
2ªDose;2021-04-05;1
2ªDose;2021-04-06;2
2ªDose;2021-04-07;2
2ªDose;2021-04-12;26
2ªDose;2021-04-13;34
2ªDose;2021-04-14;3
2ªDose;2021-04-22;59
2ªDose;2021-04-26;45
2ªDose;2021-04-27;30
2ªDose;2021-04-29;90
2ªDose;2021-04-30;1
